Device: Apple iPhone10,4; eSense app version: 4.3.3; ios version: 13.2.3;
BESCHREIBUNG;WERT
NAME MESSUNG;Messung-19112019-143629;;;;
DATUM (SS:MM:SS);19.11.19 14:36:29;;;;
ZEIT (SS:MM:SS);00:02:22;;;;
MAXIMUM;8,11 µS;;;;
MINIMUM;6,63 µS;;;;
DIFFERENZ MIN/MAX;1,48 µS;;;;
DURCHSCHNITT SESSION;7,15 µS;;;;
ZUNAHME (SS:MM:SS);00:00:40;;;;
STETIG (SS:MM:SS);00:00:08;;;;
ABNAHME (SS:MM:SS);00:01:33;;;;
;;;;;
GESAMT SCR;12;;;;
% SCR DER SITZUNG;48,8%;;;;
0-5 SCR/MIN (SS:MM:SS);00:01:46;;;;
6-9 SCR/MIN (SS:MM:SS);00:00:38;;;;
10-15 SCR/MIN (SS:MM:SS);00:00:00;;;;
>16 SCR/MIN (SS:MM:SS);00:00:00;;;;
;;;;;
;;;;;
STATISTIK;;;;;
SEKUNDE;MIKROSIEMENS;ZEITSTEMPEL;SCR;SCR/MIN;MARKIERUNG
0,0;6,63;14:36:29:569;0;0;
0,2;6,63;14:36:29:769;0;0;
0,4;6,63;14:36:29:969;0;0;
0,6;6,63;14:36:30:169;0;0;
0,8;6,64;14:36:30:369;0;0;
1,0;6,64;14:36:30:569;0;0;
1,2;6,65;14:36:30:769;0;0;
1,4;6,66;14:36:30:969;0;0;
1,6;6,66;14:36:31:169;0;0;
1,8;6,67;14:36:31:369;0;0;
2,0;6,67;14:36:31:569;0;0;
2,2;6,67;14:36:31:769;0;0;
2,4;6,67;14:36:31:969;0;0;
2,6;6,68;14:36:32:169;0;0;
2,8;6,69;14:36:32:369;0;0;
3,0;6,71;14:36:32:569;0;0;
3,2;6,74;14:36:32:769;0;0;
3,4;6,78;14:36:32:969;0;0;
3,6;6,83;14:36:33:169;0;0;
3,8;6,86;14:36:33:369;0;0;
4,0;6,90;14:36:33:569;0;0;
4,2;6,92;14:36:33:769;0;0;
4,4;6,94;14:36:33:969;0;0;
4,6;6,95;14:36:34:169;0;0;
4,8;6,96;14:36:34:369;0;0;
5,0;6,96;14:36:34:569;0;0;
5,2;6,97;14:36:34:769;0;0;
5,4;6,97;14:36:34:969;0;0;
5,6;6,98;14:36:35:169;0;0;
5,8;6,99;14:36:35:369;0;0;
6,0;7,01;14:36:35:569;0;0;
6,2;7,02;14:36:35:769;0;0;
6,4;7,04;14:36:35:969;0;0;
6,6;7,05;14:36:36:169;1;0;
6,8;7,05;14:36:36:369;1;0;
7,0;7,06;14:36:36:569;1;0;
7,2;7,06;14:36:36:769;1;0;
7,4;7,06;14:36:36:969;1;0;
7,6;7,05;14:36:37:169;1;0;
7,8;7,05;14:36:37:369;1;0;
8,0;7,04;14:36:37:569;1;0;
8,2;7,03;14:36:37:769;1;0;
8,4;7,03;14:36:37:969;1;0;
8,6;7,02;14:36:38:169;1;0;
8,8;7,01;14:36:38:369;1;0;
9,0;7,00;14:36:38:569;1;0;
9,2;7,00;14:36:38:769;1;0;
9,4;6,99;14:36:38:969;1;0;
9,6;6,99;14:36:39:169;1;0;
9,8;6,99;14:36:39:369;1;0;
10,0;6,98;14:36:39:569;1;0;
10,2;6,98;14:36:39:769;1;0;
10,4;6,98;14:36:39:969;1;0;
10,6;6,97;14:36:40:169;1;0;
10,8;6,97;14:36:40:369;1;0;
11,0;6,96;14:36:40:569;1;1;
11,2;6,95;14:36:40:769;1;1;
11,4;6,94;14:36:40:969;1;1;
11,6;6,94;14:36:41:169;1;1;
11,8;6,93;14:36:41:369;1;1;
12,0;6,92;14:36:41:569;1;1;
12,2;6,91;14:36:41:769;1;1;
12,4;6,90;14:36:41:969;1;1;
12,6;6,89;14:36:42:169;1;1;
12,8;6,88;14:36:42:369;1;1;
13,0;6,87;14:36:42:569;1;1;
13,2;6,86;14:36:42:769;1;1;
13,4;6,85;14:36:42:969;1;1;
13,6;6,85;14:36:43:169;1;1;
13,8;6,84;14:36:43:369;1;1;
14,0;6,83;14:36:43:569;1;1;
14,2;6,83;14:36:43:769;1;1;
14,4;6,83;14:36:43:969;1;1;
14,6;6,83;14:36:44:169;1;1;
14,8;6,83;14:36:44:369;1;1;
15,0;6,82;14:36:44:569;1;1;
15,2;6,82;14:36:44:769;1;1;
15,4;6,81;14:36:44:969;1;1;
15,6;6,80;14:36:45:169;1;1;
15,8;6,80;14:36:45:369;1;1;
16,0;6,80;14:36:45:569;1;1;
16,2;6,79;14:36:45:769;1;1;
16,4;6,78;14:36:45:969;1;1;
16,6;6,78;14:36:46:169;1;1;
16,8;6,77;14:36:46:369;0;1;
17,0;6,76;14:36:46:569;0;1;
17,2;6,76;14:36:46:769;0;1;
17,4;6,75;14:36:46:969;0;1;
17,6;6,75;14:36:47:169;0;1;
17,8;6,74;14:36:47:369;0;1;
18,0;6,73;14:36:47:569;0;1;
18,2;6,73;14:36:47:769;0;1;
18,4;6,72;14:36:47:969;0;1;
18,6;6,71;14:36:48:169;0;1;
18,8;6,71;14:36:48:369;0;1;
19,0;6,70;14:36:48:569;0;1;
19,2;6,70;14:36:48:769;0;1;
19,4;6,70;14:36:48:969;0;1;
19,6;6,71;14:36:49:169;0;1;
19,8;6,72;14:36:49:369;0;1;
20,0;6,73;14:36:49:569;0;1;
20,2;6,74;14:36:49:769;0;1;
20,4;6,75;14:36:49:969;0;1;
20,6;6,76;14:36:50:169;0;1;
20,8;6,76;14:36:50:369;0;1;
21,0;6,76;14:36:50:569;0;1;
21,2;6,76;14:36:50:769;0;1;
21,4;6,76;14:36:50:969;0;1;
21,6;6,76;14:36:51:169;0;1;
21,8;6,76;14:36:51:369;0;1;
22,0;6,76;14:36:51:569;0;1;
22,2;6,75;14:36:51:769;0;1;
22,4;6,75;14:36:51:969;0;1;
22,6;6,75;14:36:52:169;0;1;
22,8;6,74;14:36:52:369;0;1;
23,0;6,74;14:36:52:569;0;1;
23,2;6,73;14:36:52:769;0;1;
23,4;6,73;14:36:52:969;0;1;
23,6;6,72;14:36:53:169;1;1;
23,8;6,72;14:36:53:369;1;1;
24,0;6,71;14:36:53:569;1;1;
24,2;6,71;14:36:53:769;1;1;
24,4;6,70;14:36:53:969;1;1;
24,6;6,70;14:36:54:169;1;1;
24,8;6,69;14:36:54:369;1;1;
25,0;6,69;14:36:54:569;1;1;
25,2;6,69;14:36:54:769;1;1;
25,4;6,69;14:36:54:969;1;1;
25,6;6,69;14:36:55:169;1;2;
25,8;6,69;14:36:55:369;1;2;
26,0;6,68;14:36:55:569;1;2;
26,2;6,68;14:36:55:769;1;2;
26,4;6,67;14:36:55:969;1;2;
26,6;6,67;14:36:56:169;1;2;
26,8;6,67;14:36:56:369;1;2;
27,0;6,66;14:36:56:569;1;2;
27,2;6,66;14:36:56:769;1;2;
27,4;6,67;14:36:56:969;1;2;
27,6;6,67;14:36:57:169;1;2;
27,8;6,68;14:36:57:369;1;2;
28,0;6,69;14:36:57:569;1;2;
28,2;6,69;14:36:57:769;1;2;
28,4;6,70;14:36:57:969;1;2;
28,6;6,70;14:36:58:169;1;2;
28,8;6,70;14:36:58:369;1;2;
29,0;6,71;14:36:58:569;1;2;
29,2;6,71;14:36:58:769;1;2;
29,4;6,71;14:36:58:969;1;2;
29,6;6,71;14:36:59:169;1;2;
29,8;6,71;14:36:59:369;1;2;
30,0;6,70;14:36:59:569;1;2;
30,2;6,70;14:36:59:769;1;2;
30,4;6,70;14:36:59:969;1;2;
30,6;6,70;14:37:00:169;1;2;
30,8;6,69;14:37:00:369;0;2;
31,0;6,69;14:37:00:569;0;2;
31,2;6,68;14:37:00:769;0;2;
31,4;6,68;14:37:00:969;0;2;
31,6;6,67;14:37:01:169;0;2;
31,8;6,67;14:37:01:369;0;2;
32,0;6,66;14:37:01:569;0;2;
32,2;6,66;14:37:01:769;0;2;
32,4;6,67;14:37:01:969;0;2;
32,6;6,67;14:37:02:169;0;2;
32,8;6,67;14:37:02:369;0;2;
33,0;6,67;14:37:02:569;0;2;
33,2;6,68;14:37:02:769;0;2;
33,4;6,68;14:37:02:969;0;2;
33,6;6,69;14:37:03:169;0;2;
33,8;6,69;14:37:03:369;0;2;
34,0;6,69;14:37:03:569;0;2;
34,2;6,69;14:37:03:769;0;2;
34,4;6,69;14:37:03:969;0;2;
34,6;6,69;14:37:04:169;0;2;
34,8;6,69;14:37:04:369;0;2;
35,0;6,68;14:37:04:569;0;2;
35,2;6,68;14:37:04:769;0;2;
35,4;6,68;14:37:04:969;0;2;
35,6;6,69;14:37:05:169;0;2;
35,8;6,68;14:37:05:369;0;2;
36,0;6,68;14:37:05:569;0;2;
36,2;6,69;14:37:05:769;0;2;
36,4;6,69;14:37:05:969;0;2;
36,6;6,68;14:37:06:169;0;2;
36,8;6,68;14:37:06:369;0;2;
37,0;6,68;14:37:06:569;0;2;
37,2;6,67;14:37:06:769;0;2;
37,4;6,67;14:37:06:969;0;2;
37,6;6,66;14:37:07:169;0;2;
37,8;6,66;14:37:07:369;0;2;
38,0;6,65;14:37:07:569;0;2;
38,2;6,65;14:37:07:769;0;2;
38,4;6,66;14:37:07:969;0;2;
38,6;6,66;14:37:08:169;0;2;
38,8;6,67;14:37:08:369;0;2;
39,0;6,67;14:37:08:569;0;2;
39,2;6,68;14:37:08:769;0;2;
39,4;6,69;14:37:08:969;0;2;
39,6;6,69;14:37:09:169;0;2;
39,8;6,71;14:37:09:369;0;2;
40,0;6,73;14:37:09:569;0;2;
40,2;6,77;14:37:09:769;0;2;
40,4;6,82;14:37:09:969;0;2;
40,6;6,88;14:37:10:169;0;2;
40,8;6,95;14:37:10:369;0;2;
41,0;7,02;14:37:10:569;0;2;
41,2;7,09;14:37:10:769;0;2;
41,4;7,17;14:37:10:969;0;2;
41,6;7,25;14:37:11:169;0;2;
41,8;7,32;14:37:11:369;0;2;
42,0;7,39;14:37:11:569;0;2;
42,2;7,45;14:37:11:769;0;2;
42,4;7,50;14:37:11:969;0;2;
42,6;7,54;14:37:12:169;0;2;
42,8;7,58;14:37:12:369;0;2;
43,0;7,61;14:37:12:569;0;2;
43,2;7,63;14:37:12:769;0;2;
43,4;7,65;14:37:12:969;0;2;
43,6;7,66;14:37:13:169;0;2;
43,8;7,67;14:37:13:369;1;2;
44,0;7,67;14:37:13:569;1;2;
44,2;7,67;14:37:13:769;1;2;
44,4;7,66;14:37:13:969;1;2;
44,6;7,64;14:37:14:169;1;2;
44,8;7,62;14:37:14:369;1;2;
45,0;7,61;14:37:14:569;1;2;
45,2;7,61;14:37:14:769;1;2;
45,4;7,61;14:37:14:969;1;2;
45,6;7,63;14:37:15:169;1;2;
45,8;7,66;14:37:15:369;1;2;
46,0;7,68;14:37:15:569;1;2;
46,2;7,71;14:37:15:769;1;2;
46,4;7,73;14:37:15:969;1;2;
46,6;7,74;14:37:16:169;1;2;
46,8;7,74;14:37:16:369;1;2;
47,0;7,75;14:37:16:569;1;2;
47,2;7,74;14:37:16:769;1;2;
47,4;7,73;14:37:16:969;1;2;
47,6;7,71;14:37:17:169;1;2;
47,8;7,70;14:37:17:369;1;3;
48,0;7,67;14:37:17:569;1;3;
48,2;7,65;14:37:17:769;1;3;
48,4;7,63;14:37:17:969;1;3;
48,6;7,61;14:37:18:169;1;3;
48,8;7,59;14:37:18:369;1;3;
49,0;7,57;14:37:18:569;1;3;
49,2;7,57;14:37:18:769;1;3;
49,4;7,57;14:37:18:969;1;3;
49,6;7,56;14:37:19:169;1;3;
49,8;7,55;14:37:19:369;1;3;
50,0;7,55;14:37:19:569;1;3;
50,2;7,54;14:37:19:769;1;3;
50,4;7,53;14:37:19:969;1;3;
50,6;7,51;14:37:20:169;1;4;
50,8;7,50;14:37:20:369;1;4;
51,0;7,47;14:37:20:569;1;4;
51,2;7,45;14:37:20:769;1;4;
51,4;7,43;14:37:20:969;1;4;
51,6;7,41;14:37:21:169;1;4;
51,8;7,39;14:37:21:369;1;4;
52,0;7,36;14:37:21:569;1;4;
52,2;7,34;14:37:21:769;1;4;
52,4;7,32;14:37:21:969;1;4;
52,6;7,30;14:37:22:169;1;4;
52,8;7,28;14:37:22:369;1;4;
53,0;7,26;14:37:22:569;1;4;
53,2;7,25;14:37:22:769;1;4;
53,4;7,23;14:37:22:969;1;4;
53,6;7,22;14:37:23:169;1;4;
53,8;7,20;14:37:23:369;1;4;
54,0;7,18;14:37:23:569;1;4;
54,2;7,17;14:37:23:769;1;4;
54,4;7,15;14:37:23:969;1;4;
54,6;7,13;14:37:24:169;1;4;
54,8;7,12;14:37:24:369;1;4;
55,0;7,10;14:37:24:569;1;4;
55,2;7,09;14:37:24:769;1;4;
55,4;7,08;14:37:24:969;1;4;
55,6;7,07;14:37:25:169;1;4;
55,8;7,06;14:37:25:369;0;4;
56,0;7,06;14:37:25:569;0;4;
56,2;7,06;14:37:25:769;0;4;
56,4;7,05;14:37:25:969;0;4;
56,6;7,05;14:37:26:169;0;4;
56,8;7,05;14:37:26:369;0;4;
57,0;7,05;14:37:26:569;0;4;
57,2;7,04;14:37:26:769;0;4;
57,4;7,04;14:37:26:969;0;4;
57,6;7,03;14:37:27:169;0;4;
57,8;7,02;14:37:27:369;0;4;
58,0;7,02;14:37:27:569;0;4;
58,2;7,00;14:37:27:769;0;4;
58,4;6,99;14:37:27:969;0;4;
58,6;6,99;14:37:28:169;0;4;
58,8;6,99;14:37:28:369;0;4;
59,0;6,99;14:37:28:569;0;4;
59,2;7,01;14:37:28:769;0;4;
59,4;7,02;14:37:28:969;0;4;
59,6;7,02;14:37:29:169;0;4;
59,8;7,03;14:37:29:369;0;4;
60,0;7,03;14:37:29:569;0;4;
60,2;7,03;14:37:29:769;0;4;
60,4;7,03;14:37:29:969;0;4;
60,6;7,03;14:37:30:169;0;4;
60,8;7,02;14:37:30:369;0;4;
61,0;7,02;14:37:30:569;0;4;
61,2;7,01;14:37:30:769;0;4;
61,4;7,01;14:37:30:969;0;4;
61,6;7,01;14:37:31:169;0;4;
61,8;7,00;14:37:31:369;0;4;
62,0;6,99;14:37:31:569;0;4;
62,2;6,99;14:37:31:769;0;4;
62,4;6,99;14:37:31:969;0;4;
62,6;6,99;14:37:32:169;0;4;
62,8;6,99;14:37:32:369;0;4;
63,0;6,99;14:37:32:569;0;4;
63,2;6,99;14:37:32:769;0;4;
63,4;6,98;14:37:32:969;0;4;
63,6;6,98;14:37:33:169;0;4;
63,8;6,98;14:37:33:369;0;4;
64,0;6,97;14:37:33:569;0;4;
64,2;6,96;14:37:33:769;0;4;
64,4;6,95;14:37:33:969;0;4;
64,6;6,95;14:37:34:169;0;4;
64,8;6,94;14:37:34:369;0;4;
65,0;6,93;14:37:34:569;0;4;
65,2;6,92;14:37:34:769;0;4;
65,4;6,91;14:37:34:969;0;4;
65,6;6,91;14:37:35:169;0;4;
65,8;6,90;14:37:35:369;0;4;
66,0;6,90;14:37:35:569;0;4;
66,2;6,89;14:37:35:769;0;4;
66,4;6,89;14:37:35:969;0;4;
66,6;6,88;14:37:36:169;0;4;
66,8;6,87;14:37:36:369;0;4;
67,0;6,87;14:37:36:569;0;4;
67,2;6,86;14:37:36:769;0;4;
67,4;6,85;14:37:36:969;0;4;
67,6;6,85;14:37:37:169;0;4;
67,8;6,84;14:37:37:369;0;4;
68,0;6,83;14:37:37:569;0;4;
68,2;6,83;14:37:37:769;0;4;
68,4;6,82;14:37:37:969;0;4;
68,6;6,82;14:37:38:169;0;4;
68,8;6,81;14:37:38:369;0;4;
69,0;6,81;14:37:38:569;0;4;
69,2;6,81;14:37:38:769;0;4;
69,4;6,80;14:37:38:969;0;4;
69,6;6,80;14:37:39:169;0;4;
69,8;6,79;14:37:39:369;0;4;
70,0;6,78;14:37:39:569;0;4;
70,2;6,78;14:37:39:769;0;4;
