Device: Apple iPhone9,3; eSense app version: 4.3.3; ios version: 11.3.1;
BESCHREIBUNG;WERT
NAME MESSUNG;Messung-20112019-102354;;;;
5,4;4,48;10:24:00:113;1;0;
5,6;4,48;10:24:00:313;1;0;
5,8;4,46;10:24:00:513;1;0;
6,0;4,45;10:24:00:713;1;0;
6,2;4,44;10:24:00:913;1;0;
6,4;4,42;10:24:01:113;1;1;
6,6;4,40;10:24:01:313;0;1;
6,8;4,39;10:24:01:513;0;1;
7,0;4,38;10:24:01:713;0;1;
7,2;4,38;10:24:01:913;0;1;
7,4;4,37;10:24:02:113;0;1;
7,6;4,38;10:24:02:313;0;1;
7,8;4,40;10:24:02:513;0;1;
8,0;4,45;10:24:02:713;0;1;
8,2;4,52;10:24:02:913;0;1;
8,4;4,59;10:24:03:113;0;1;
8,6;4,65;10:24:03:313;0;1;
8,8;4,70;10:24:03:513;0;1;
9,0;4,72;10:24:03:713;0;1;
9,2;4,73;10:24:03:913;0;1;
9,4;4,72;10:24:04:113;0;1;
9,6;4,70;10:24:04:313;0;1;
9,8;4,68;10:24:04:513;0;1;
10,0;4,65;10:24:04:713;0;1;
10,2;4,62;10:24:04:913;0;1;
10,4;4,59;10:24:05:113;0;1;
10,6;4,56;10:24:05:313;0;1;
10,8;4,53;10:24:05:513;0;1;
11,0;4,51;10:24:05:713;0;1;
11,2;4,48;10:24:05:913;0;1;
11,4;4,46;10:24:06:113;0;1;
11,6;4,45;10:24:06:313;0;1;
11,8;4,43;10:24:06:513;1;1;
12,0;4,41;10:24:06:713;1;1;
12,2;4,40;10:24:06:913;1;1;
12,4;4,39;10:24:07:113;1;1;
12,6;4,38;10:24:07:313;1;1;
12,8;4,37;10:24:07:513;1;1;
13,0;4,35;10:24:07:713;1;2;
13,2;4,35;10:24:07:913;1;2;
13,4;4,34;10:24:08:113;1;2;
13,6;4,33;10:24:08:313;1;2;
13,8;4,32;10:24:08:513;1;2;
14,0;4,31;10:24:08:713;1;2;
14,2;4,30;10:24:08:913;1;2;
14,4;4,30;10:24:09:113;1;2;
14,6;4,30;10:24:09:313;0;2;
14,8;4,32;10:24:09:513;0;2;
15,0;4,35;10:24:09:713;0;2;
15,2;4,39;10:24:09:913;0;2;
15,4;4,42;10:24:10:113;0;2;
15,6;4,45;10:24:10:313;0;2;
15,8;4,47;10:24:10:513;0;2;
16,0;4,49;10:24:10:713;0;2;
16,2;4,49;10:24:10:913;0;2;
16,4;4,49;10:24:11:113;0;2;
16,6;4,48;10:24:11:313;0;2;
16,8;4,47;10:24:11:513;0;2;
17,0;4,45;10:24:11:713;0;2;
17,2;4,44;10:24:11:913;0;2;
17,4;4,42;10:24:12:113;0;2;
17,6;4,41;10:24:12:313;0;2;
17,8;4,39;10:24:12:513;0;2;
18,0;4,38;10:24:12:713;0;2;
18,2;4,37;10:24:12:913;0;2;
18,4;4,36;10:24:13:113;0;2;
18,6;4,36;10:24:13:313;0;2;
18,8;4,37;10:24:13:513;0;2;
19,0;4,39;10:24:13:713;1;2;
19,2;4,41;10:24:13:913;1;2;
19,4;4,42;10:24:14:113;1;2;
19,6;4,43;10:24:14:313;1;2;
19,8;4,43;10:24:14:513;1;2;
20,0;4,43;10:24:14:713;1;2;
20,2;4,43;10:24:14:913;1;3;
20,4;4,44;10:24:15:113;1;3;
20,6;4,46;10:24:15:313;1;3;
20,8;4,49;10:24:15:513;1;3;
21,0;4,53;10:24:15:713;1;3;
21,2;4,55;10:24:15:913;1;3;
21,4;4,56;10:24:16:113;1;3;
21,6;4,56;10:24:16:313;0;3;
21,8;4,56;10:24:16:513;0;3;
22,0;4,55;10:24:16:713;0;3;
22,2;4,54;10:24:16:913;0;3;
22,4;4,54;10:24:17:113;0;3;
22,6;4,56;10:24:17:313;0;3;
22,8;4,58;10:24:17:513;0;3;
23,0;4,60;10:24:17:713;1;3;
23,2;4,62;10:24:17:913;1;3;
23,4;4,62;10:24:18:113;1;3;
23,6;4,63;10:24:18:313;1;3;
23,8;4,65;10:24:18:513;1;3;
24,0;4,67;10:24:18:713;1;3;
24,2;4,69;10:24:18:913;1;3;
24,4;4,70;10:24:19:113;1;3;
24,6;4,70;10:24:19:313;1;3;
24,8;4,69;10:24:19:513;1;3;
25,0;4,68;10:24:19:713;1;3;
25,2;4,66;10:24:19:913;1;3;
25,4;4,63;10:24:20:113;1;3;
25,6;4,61;10:24:20:313;1;4;
25,8;4,59;10:24:20:513;1;4;
26,0;4,57;10:24:20:713;1;4;
26,2;4,55;10:24:20:913;1;4;
26,4;4,54;10:24:21:113;1;4;
26,6;4,53;10:24:21:313;1;4;
26,8;4,53;10:24:21:513;1;4;
27,0;4,55;10:24:21:713;1;4;
27,2;4,58;10:24:21:913;1;4;
27,4;4,60;10:24:22:113;1;4;
27,6;4,61;10:24:22:313;1;4;
27,8;4,61;10:24:22:513;1;4;
28,0;4,61;10:24:22:713;1;4;
28,2;4,60;10:24:22:913;1;4;
28,4;4,59;10:24:23:113;1;5;
28,6;4,57;10:24:23:313;1;5;
28,8;4,55;10:24:23:513;1;5;
29,0;4,53;10:24:23:713;1;5;
29,2;4,52;10:24:23:913;1;5;
29,4;4,50;10:24:24:113;1;5;
29,6;4,49;10:24:24:313;1;5;
29,8;4,47;10:24:24:513;1;5;
30,0;4,46;10:24:24:713;1;5;
30,2;4,45;10:24:24:913;1;5;
30,4;4,45;10:24:25:113;1;5;
30,6;4,45;10:24:25:313;1;5;
30,8;4,46;10:24:25:513;1;5;
31,0;4,46;10:24:25:713;1;5;
31,2;4,46;10:24:25:913;1;5;
31,4;4,46;10:24:26:113;1;5;
31,6;4,45;10:24:26:313;1;5;
31,8;4,45;10:24:26:513;1;5;
32,0;4,44;10:24:26:713;1;5;
32,2;4,43;10:24:26:913;1;5;
32,4;4,42;10:24:27:113;1;5;
32,6;4,41;10:24:27:313;0;5;
32,8;4,40;10:24:27:513;0;5;
33,0;4,42;10:24:27:713;0;5;
33,2;4,45;10:24:27:913;0;5;
33,4;4,51;10:24:28:113;0;5;
33,6;4,57;10:24:28:313;0;5;
33,8;4,61;10:24:28:513;0;5;
34,0;4,64;10:24:28:713;0;5;
34,2;4,66;10:24:28:913;0;5;
34,4;4,67;10:24:29:113;0;5;
34,6;4,66;10:24:29:313;0;5;
34,8;4,65;10:24:29:513;0;5;
35,0;4,62;10:24:29:713;0;5;
35,2;4,60;10:24:29:913;0;5;
35,4;4,58;10:24:30:113;0;5;
35,6;4,56;10:24:30:313;0;5;
35,8;4,54;10:24:30:513;0;5;
36,0;4,52;10:24:30:713;0;5;
36,2;4,51;10:24:30:913;0;5;
36,4;4,50;10:24:31:113;0;5;
36,6;4,48;10:24:31:313;0;5;
36,8;4,48;10:24:31:513;0;5;
37,0;4,47;10:24:31:713;0;5;
37,2;4,47;10:24:31:913;1;5;
37,4;4,48;10:24:32:113;1;5;
37,6;4,49;10:24:32:313;1;5;
37,8;4,49;10:24:32:513;1;5;
38,0;4,49;10:24:32:713;1;5;
38,2;4,48;10:24:32:913;1;6;
38,4;4,48;10:24:33:113;1;6;
38,6;4,47;10:24:33:313;1;6;
38,8;4,46;10:24:33:513;1;6;
39,0;4,45;10:24:33:713;1;6;
39,2;4,44;10:24:33:913;1;6;
39,4;4,44;10:24:34:113;1;6;
39,6;4,43;10:24:34:313;1;6;
39,8;4,43;10:24:34:513;1;6;
40,0;4,46;10:24:34:713;1;6;
40,2;4,54;10:24:34:913;1;6;
40,4;4,68;10:24:35:113;1;6;
40,6;4,84;10:24:35:313;0;6;
40,8;4,98;10:24:35:513;0;6;
41,0;5,09;10:24:35:713;0;6;
41,2;5,18;10:24:35:913;0;6;
41,4;5,24;10:24:36:113;0;6;
41,6;5,30;10:24:36:313;0;6;
41,8;5,35;10:24:36:513;0;6;
42,0;5,40;10:24:36:713;0;6;
42,2;5,44;10:24:36:913;0;6;
42,4;5,47;10:24:37:113;0;6;
42,6;5,47;10:24:37:313;0;6;
42,8;5,46;10:24:37:513;0;6;
43,0;5,43;10:24:37:713;0;6;
43,2;5,39;10:24:37:913;0;6;
43,4;5,35;10:24:38:113;0;6;
43,6;5,30;10:24:38:313;0;6;
43,8;5,24;10:24:38:513;0;6;
44,0;5,19;10:24:38:713;0;6;
44,2;5,15;10:24:38:913;1;6;
44,4;5,11;10:24:39:113;1;6;
44,6;5,07;10:24:39:313;1;6;
44,8;5,04;10:24:39:513;1;6;
45,0;5,01;10:24:39:713;1;6;
45,2;4,99;10:24:39:913;1;6;
45,4;4,96;10:24:40:113;1;6;
45,6;4,94;10:24:40:313;1;6;
45,8;4,92;10:24:40:513;1;6;
46,0;4,91;10:24:40:713;1;6;
46,2;4,89;10:24:40:913;1;6;
46,4;4,88;10:24:41:113;1;7;
46,6;4,87;10:24:41:313;1;7;
46,8;4,86;10:24:41:513;1;7;
47,0;4,84;10:24:41:713;1;7;
47,2;4,83;10:24:41:913;1;7;
47,4;4,82;10:24:42:113;1;7;
47,6;4,81;10:24:42:313;1;7;
47,8;4,81;10:24:42:513;1;7;
48,0;4,80;10:24:42:713;1;7;
48,2;4,79;10:24:42:913;1;7;
48,4;4,78;10:24:43:113;1;7;
48,6;4,77;10:24:43:313;1;7;
48,8;4,77;10:24:43:513;1;7;
49,0;4,76;10:24:43:713;1;7;
49,2;4,75;10:24:43:913;1;7;
49,4;4,74;10:24:44:113;1;7;
49,6;4,73;10:24:44:313;0;7;
49,8;4,73;10:24:44:513;0;7;
50,0;4,73;10:24:44:713;0;7;
50,2;4,75;10:24:44:913;0;7;
50,4;4,77;10:24:45:113;0;7;
50,6;4,79;10:24:45:313;0;7;
50,8;4,81;10:24:45:513;0;7;
51,0;4,83;10:24:45:713;0;7;
51,2;4,83;10:24:45:913;0;7;
51,4;4,83;10:24:46:113;0;7;
51,6;4,82;10:24:46:313;0;7;
51,8;4,81;10:24:46:513;0;7;
52,0;4,80;10:24:46:713;0;7;
52,2;4,78;10:24:46:913;0;7;
52,4;4,77;10:24:47:113;0;7;
52,6;4,75;10:24:47:313;0;7;
52,8;4,74;10:24:47:513;0;7;
53,0;4,73;10:24:47:713;0;7;
53,2;4,72;10:24:47:913;0;7;
53,4;4,71;10:24:48:113;0;7;
53,6;4,71;10:24:48:313;0;7;
53,8;4,70;10:24:48:513;0;7;
54,0;4,69;10:24:48:713;0;7;
54,2;4,69;10:24:48:913;0;7;
54,4;4,68;10:24:49:113;1;7;
54,6;4,68;10:24:49:313;1;7;
54,8;4,67;10:24:49:513;1;7;
55,0;4,68;10:24:49:713;1;7;
55,2;4,72;10:24:49:913;1;8;
55,4;4,79;10:24:50:113;1;8;
55,6;4,90;10:24:50:313;0;8;
55,8;5,00;10:24:50:513;0;8;
56,0;5,09;10:24:50:713;0;8;
56,2;5,14;10:24:50:913;0;8;
56,4;5,19;10:24:51:113;0;8;
56,6;5,20;10:24:51:313;0;8;
56,8;5,20;10:24:51:513;0;8;
57,0;5,18;10:24:51:713;0;8;
57,2;5,15;10:24:51:913;0;8;
57,4;5,12;10:24:52:113;0;8;
57,6;5,08;10:24:52:313;0;8;
57,8;5,05;10:24:52:513;0;8;
58,0;5,01;10:24:52:713;0;8;
58,2;4,98;10:24:52:913;0;8;
58,4;4,95;10:24:53:113;0;8;
58,6;4,93;10:24:53:313;0;8;
58,8;4,92;10:24:53:513;0;8;
59,0;4,91;10:24:53:713;0;8;
59,2;4,90;10:24:53:913;1;8;
59,4;4,89;10:24:54:113;1;8;
59,6;4,87;10:24:54:313;1;8;
59,8;4,86;10:24:54:513;1;8;
60,0;4,85;10:24:54:713;1;8;
60,2;4,83;10:24:54:913;1;8;
60,4;4,83;10:24:55:113;1;8;
60,6;4,82;10:24:55:313;1;9;
60,8;4,82;10:24:55:513;1;9;
61,0;4,81;10:24:55:713;1;9;
61,2;4,80;10:24:55:913;1;9;
61,4;4,80;10:24:56:113;1;9;
61,6;4,79;10:24:56:313;0;9;
61,8;4,78;10:24:56:513;0;9;
62,0;4,77;10:24:56:713;0;9;
62,2;4,78;10:24:56:913;0;9;
62,4;4,80;10:24:57:113;0;9;
62,6;4,82;10:24:57:313;0;9;
62,8;4,84;10:24:57:513;0;9;
63,0;4,86;10:24:57:713;0;9;
63,2;4,87;10:24:57:913;0;9;
63,4;4,87;10:24:58:113;0;9;
63,6;4,87;10:24:58:313;0;9;
63,8;4,86;10:24:58:513;0;9;
64,0;4,86;10:24:58:713;0;9;
64,2;4,85;10:24:58:913;0;9;
64,4;4,83;10:24:59:113;0;9;
64,6;4,82;10:24:59:313;0;9;
64,8;4,81;10:24:59:513;0;9;
65,0;4,81;10:24:59:713;0;9;
65,2;4,80;10:24:59:913;0;9;
65,4;4,81;10:25:00:113;0;9;
65,6;4,83;10:25:00:313;0;9;
65,8;4,88;10:25:00:513;0;9;
66,0;4,93;10:25:00:713;0;9;
66,2;4,98;10:25:00:913;0;9;
66,4;5,02;10:25:01:113;1;9;
66,6;5,04;10:25:01:313;1;8;
66,8;5,04;10:25:01:513;1;8;
67,0;5,04;10:25:01:713;1;8;
67,2;5,03;10:25:01:913;1;8;
67,4;5,01;10:25:02:113;1;9;
67,6;4,99;10:25:02:313;0;9;
67,8;4,96;10:25:02:513;0;9;
68,0;4,94;10:25:02:713;0;9;
68,2;4,92;10:25:02:913;0;9;
68,4;4,89;10:25:03:113;0;9;
68,6;4,88;10:25:03:313;0;9;
68,8;4,86;10:25:03:513;0;9;
69,0;4,84;10:25:03:713;0;9;
69,2;4,83;10:25:03:913;0;9;
69,4;4,82;10:25:04:113;0;9;
69,6;4,80;10:25:04:313;1;9;
69,8;4,79;10:25:04:513;1;9;
70,0;4,78;10:25:04:713;1;9;
70,2;4,77;10:25:04:913;1;9;
70,4;4,76;10:25:05:113;1;9;
70,6;4,75;10:25:05:313;1;9;
70,8;4,75;10:25:05:513;1;10;
71,0;4,74;10:25:05:713;1;10;
71,2;4,74;10:25:05:913;1;10;
71,4;4,73;10:25:06:113;1;10;
71,6;4,73;10:25:06:313;1;10;
71,8;4,72;10:25:06:513;1;10;
72,0;4,72;10:25:06:713;1;10;
72,2;4,71;10:25:06:913;1;10;
72,4;4,71;10:25:07:113;1;10;
72,6;4,70;10:25:07:313;0;10;
72,8;4,70;10:25:07:513;0;10;
73,0;4,70;10:25:07:713;0;10;
73,2;4,69;10:25:07:913;0;9;
73,4;4,69;10:25:08:113;0;9;
73,6;4,68;10:25:08:313;0;9;
73,8;4,68;10:25:08:513;0;9;
74,0;4,67;10:25:08:713;0;9;
74,2;4,67;10:25:08:913;0;9;
74,4;4,67;10:25:09:113;0;9;
74,6;4,67;10:25:09:313;0;9;
74,8;4,67;10:25:09:513;0;9;
75,0;4,67;10:25:09:713;0;9;
75,2;4,68;10:25:09:913;0;9;
75,4;4,69;10:25:10:113;0;9;
75,6;4,69;10:25:10:313;0;9;
75,8;4,69;10:25:10:513;0;9;
76,0;4,69;10:25:10:713;0;9;
76,2;4,69;10:25:10:913;0;9;
76,4;4,69;10:25:11:113;0;9;
76,6;4,70;10:25:11:313;0;9;
76,8;4,71;10:25:11:513;0;9;
77,0;4,71;10:25:11:713;0;9;
77,2;4,72;10:25:11:913;0;9;
77,4;4,72;10:25:12:113;0;9;
77,6;4,72;10:25:12:313;0;9;
77,8;4,72;10:25:12:513;0;9;
78,0;4,71;10:25:12:713;0;9;
78,2;4,71;10:25:12:913;0;9;
78,4;4,70;10:25:13:113;0;9;
78,6;4,70;10:25:13:313;0;9;
78,8;4,69;10:25:13:513;0;9;
79,0;4,68;10:25:13:713;0;9;
79,2;4,68;10:25:13:913;0;9;
79,4;4,67;10:25:14:113;0;9;
79,6;4,66;10:25:14:313;0;9;
79,8;4,66;10:25:14:513;0;9;
80,0;4,65;10:25:14:713;0;9;
80,2;4,65;10:25:14:913;0;8;
80,4;4,65;10:25:15:113;0;8;
80,6;4,64;10:25:15:313;0;8;
80,8;4,64;10:25:15:513;0;8;
81,0;4,63;10:25:15:713;0;8;
81,2;4,63;10:25:15:913;0;8;
81,4;4,62;10:25:16:113;0;8;
81,6;4,62;10:25:16:313;0;8;
81,8;4,61;10:25:16:513;0;8;
82,0;4,61;10:25:16:713;0;8;
82,2;4,61;10:25:16:913;0;8;
82,4;4,60;10:25:17:113;0;8;
82,6;4,60;10:25:17:313;0;8;
82,8;4,60;10:25:17:513;0;8;
83,0;4,61;10:25:17:713;0;8;
83,2;4,61;10:25:17:913;0;8;
83,4;4,61;10:25:18:113;0;8;
83,6;4,62;10:25:18:313;0;8;
83,8;4,61;10:25:18:513;0;8;
84,0;4,61;10:25:18:713;0;8;
84,2;4,61;10:25:18:913;0;8;
84,4;4,60;10:25:19:113;0;8;
84,6;4,60;10:25:19:313;0;8;
84,8;4,59;10:25:19:513;0;8;
85,0;4,58;10:25:19:713;0;8;
85,2;4,58;10:25:19:913;0;8;
85,4;4,57;10:25:20:113;0;8;
85,6;4,57;10:25:20:313;0;8;
85,8;4,56;10:25:20:513;0;7;
86,0;4,56;10:25:20:713;0;7;
86,2;4,55;10:25:20:913;0;7;
86,4;4,55;10:25:21:113;0;7;
86,6;4,54;10:25:21:313;0;7;
86,8;4,54;10:25:21:513;0;7;
87,0;4,54;10:25:21:713;0;7;
87,2;4,54;10:25:21:913;0;7;
87,4;4,53;10:25:22:113;0;7;
87,6;4,53;10:25:22:313;0;7;
87,8;4,53;10:25:22:513;0;7;
88,0;4,53;10:25:22:713;0;7;
88,2;4,52;10:25:22:913;0;7;
88,4;4,52;10:25:23:113;0;6;
88,6;4,52;10:25:23:313;0;6;
88,8;4,51;10:25:23:513;0;6;
89,0;4,51;10:25:23:713;0;6;
89,2;4,50;10:25:23:913;0;6;
89,4;4,50;10:25:24:113;0;6;
89,6;4,50;10:25:24:313;0;6;
89,8;4,49;10:25:24:513;0;6;
90,0;4,50;10:25:24:713;0;6;
90,2;4,50;10:25:24:913;0;6;
90,4;4,50;10:25:25:113;0;6;
90,6;4,51;10:25:25:313;0;6;
90,8;4,53;10:25:25:513;0;6;
91,0;4,55;10:25:25:713;0;6;
91,2;4,57;10:25:25:913;0;6;
91,4;4,60;10:25:26:113;0;6;
91,6;4,62;10:25:26:313;0;6;
91,8;4,63;10:25:26:513;0;6;
92,0;4,64;10:25:26:713;0;6;
92,2;4,64;10:25:26:913;0;6;
92,4;4,64;10:25:27:113;0;6;
92,6;4,64;10:25:27:313;0;6;
92,8;4,66;10:25:27:513;0;6;
93,0;4,72;10:25:27:713;0;6;
93,2;4,82;10:25:27:913;0;6;
93,4;4,94;10:25:28:113;0;6;
93,6;5,05;10:25:28:313;0;6;
93,8;5,14;10:25:28:513;0;6;
94,0;5,21;10:25:28:713;0;6;
94,2;5,25;10:25:28:913;0;6;
94,4;5,27;10:25:29:113;0;6;
94,6;5,27;10:25:29:313;0;6;
94,8;5,25;10:25:29:513;1;6;
95,0;5,23;10:25:29:713;1;6;
95,2;5,20;10:25:29:913;1;6;
95,4;5,16;10:25:30:113;1;6;
95,6;5,13;10:25:30:313;1;6;
95,8;5,09;10:25:30:513;1;6;
96,0;5,06;10:25:30:713;1;6;
96,2;5,03;10:25:30:913;1;6;
96,4;5,02;10:25:31:113;1;6;
96,6;5,00;10:25:31:313;1;6;
96,8;4,99;10:25:31:513;1;6;
97,0;4,98;10:25:31:713;1;6;
97,2;4,97;10:25:31:913;1;6;
97,4;4,96;10:25:32:113;1;6;
97,6;4,94;10:25:32:313;1;6;
97,8;4,93;10:25:32:513;1;6;
98,0;4,91;10:25:32:713;1;6;
98,2;4,90;10:25:32:913;1;6;
98,4;4,89;10:25:33:113;1;7;
98,6;4,87;10:25:33:313;1;6;
98,8;4,86;10:25:33:513;1;6;
99,0;4,85;10:25:33:713;1;6;
99,2;4,84;10:25:33:913;1;6;
99,4;4,83;10:25:34:113;1;6;
99,6;4,82;10:25:34:313;1;6;
99,8;4,81;10:25:34:513;1;6;
100,0;4,80;10:25:34:713;1;6;
100,2;4,79;10:25:34:913;1;6;
100,4;4,78;10:25:35:113;1;6;
100,6;4,77;10:25:35:313;1;6;
100,8;4,76;10:25:35:513;1;6;
101,0;4,75;10:25:35:713;1;6;
101,2;4,75;10:25:35:913;1;6;
101,4;4,75;10:25:36:113;1;6;
101,6;4,76;10:25:36:313;1;6;
101,8;4,77;10:25:36:513;1;6;
102,0;4,78;10:25:36:713;1;6;
102,2;4,78;10:25:36:913;1;6;
102,4;4,78;10:25:37:113;1;6;
102,6;4,77;10:25:37:313;0;6;
102,8;4,76;10:25:37:513;0;6;
103,0;4,75;10:25:37:713;0;6;
103,2;4,74;10:25:37:913;0;6;
103,4;4,73;10:25:38:113;0;6;
103,6;4,73;10:25:38:313;0;6;
103,8;4,72;10:25:38:513;0;6;
104,0;4,71;10:25:38:713;0;6;
104,2;4,70;10:25:38:913;0;6;
104,4;4,69;10:25:39:113;0;6;
104,6;4,68;10:25:39:313;0;6;
104,8;4,68;10:25:39:513;0;6;
105,0;4,67;10:25:39:713;0;6;
105,2;4,66;10:25:39:913;0;6;
105,4;4,66;10:25:40:113;0;6;
105,6;4,65;10:25:40:313;0;6;
105,8;4,64;10:25:40:513;0;6;
106,0;4,64;10:25:40:713;0;6;
106,2;4,63;10:25:40:913;0;6;
106,4;4,63;10:25:41:113;0;5;
106,6;4,63;10:25:41:313;0;5;
106,8;4,63;10:25:41:513;0;5;
107,0;4,64;10:25:41:713;0;5;
107,2;4,64;10:25:41:913;0;5;
107,4;4,65;10:25:42:113;0;5;
107,6;4,65;10:25:42:313;0;5;
107,8;4,65;10:25:42:513;0;5;
108,0;4,64;10:25:42:713;0;5;
108,2;4,64;10:25:42:913;0;5;
108,4;4,63;10:25:43:113;0;5;
108,6;4,63;10:25:43:313;0;5;
108,8;4,62;10:25:43:513;0;5;
109,0;4,61;10:25:43:713;0;5;
109,2;4,61;10:25:43:913;0;5;
109,4;4,60;10:25:44:113;0;5;
109,6;4,59;10:25:44:313;0;5;
109,8;4,59;10:25:44:513;0;5;
110,0;4,58;10:25:44:713;0;5;
110,2;4,57;10:25:44:913;0;5;
110,4;4,57;10:25:45:113;0;5;
110,6;4,56;10:25:45:313;0;5;
110,8;4,55;10:25:45:513;0;5;
111,0;4,55;10:25:45:713;0;5;
111,2;4,55;10:25:45:913;0;5;
111,4;4,56;10:25:46:113;0;5;
111,6;4,57;10:25:46:313;0;5;
111,8;4,60;10:25:46:513;0;5;
112,0;4,63;10:25:46:713;0;5;
112,2;4,65;10:25:46:913;0;5;
112,4;4,69;10:25:47:113;0;5;
112,6;4,71;10:25:47:313;0;5;
112,8;4,73;10:25:47:513;0;5;
113,0;4,77;10:25:47:713;0;5;
113,2;4,79;10:25:47:913;0;5;
113,4;4,82;10:25:48:113;0;5;
113,6;4,84;10:25:48:313;0;5;
113,8;4,85;10:25:48:513;0;5;
114,0;4,85;10:25:48:713;0;5;
114,2;4,84;10:25:48:913;0;5;
114,4;4,83;10:25:49:113;0;5;
114,6;4,81;10:25:49:313;0;5;
114,8;4,79;10:25:49:513;0;5;
115,0;4,78;10:25:49:713;0;5;
115,2;4,76;10:25:49:913;0;4;
115,4;4,75;10:25:50:113;0;4;
115,6;4,74;10:25:50:313;1;4;
115,8;4,72;10:25:50:513;1;4;
116,0;4,72;10:25:50:713;1;4;
116,2;4,74;10:25:50:913;1;4;
116,4;4,75;10:25:51:113;1;4;
116,6;4,76;10:25:51:313;1;4;
116,8;4,78;10:25:51:513;1;4;
117,0;4,78;10:25:51:713;1;4;
117,2;4,78;10:25:51:913;1;4;
117,4;4,76;10:25:52:113;1;4;
117,6;4,75;10:25:52:313;1;4;
117,8;4,75;10:25:52:513;1;5;
118,0;4,74;10:25:52:713;1;5;
118,2;4,74;10:25:52:913;1;5;
118,4;4,75;10:25:53:113;1;5;
118,6;4,78;10:25:53:313;1;5;
118,8;4,84;10:25:53:513;1;5;
119,0;4,93;10:25:53:713;1;5;
119,2;5,03;10:25:53:913;1;5;
119,4;5,11;10:25:54:113;1;5;
119,6;5,17;10:25:54:313;1;5;
119,8;5,21;10:25:54:513;1;5;
120,0;5,23;10:25:54:713;1;5;
120,2;5,22;10:25:54:913;1;5;
120,4;5,21;10:25:55:113;1;5;
120,6;5,19;10:25:55:313;1;4;
120,8;5,15;10:25:55:513;1;4;
121,0;5,11;10:25:55:713;1;4;
121,2;5,07;10:25:55:913;1;4;
121,4;5,04;10:25:56:113;1;4;
121,6;5,00;10:25:56:313;1;4;
121,8;4,97;10:25:56:513;1;4;
122,0;4,95;10:25:56:713;1;4;
122,2;4,93;10:25:56:913;1;4;
122,4;4,90;10:25:57:113;1;4;
122,6;4,88;10:25:57:313;1;4;
122,8;4,86;10:25:57:513;1;4;
123,0;4,84;10:25:57:713;1;4;
123,2;4,83;10:25:57:913;1;4;
123,4;4,81;10:25:58:113;1;4;
123,6;4,80;10:25:58:313;1;4;
123,8;4,79;10:25:58:513;1;5;
124,0;4,78;10:25:58:713;1;5;
124,2;4,77;10:25:58:913;1;5;
124,4;4,75;10:25:59:113;1;5;
124,6;4,75;10:25:59:313;1;5;
124,8;4,74;10:25:59:513;1;5;
125,0;4,74;10:25:59:713;1;5;
125,2;4,72;10:25:59:913;1;5;
125,4;4,71;10:26:00:113;1;5;
125,6;4,71;10:26:00:313;0;5;
125,8;4,70;10:26:00:513;0;5;
126,0;4,70;10:26:00:713;0;5;
126,2;4,69;10:26:00:913;0;5;
126,4;4,68;10:26:01:113;0;5;
126,6;4,67;10:26:01:313;0;5;
126,8;4,67;10:26:01:513;0;5;
127,0;4,66;10:26:01:713;0;5;
127,2;4,66;10:26:01:913;0;5;
