Device: Apple iPhone9,3; eSense app version: 4.3.3; ios version: 11.3.1;
BESCHREIBUNG;WERT
NAME MESSUNG;Messung-20112019-124427;;;;
24,4;4,48;12:44:52:294;0;1;
24,6;4,48;12:44:52:494;0;1;
24,8;4,49;12:44:52:694;0;1;
25,0;4,50;12:44:52:894;0;1;
25,2;4,50;12:44:53:094;0;1;
25,4;4,50;12:44:53:294;0;1;
25,6;4,51;12:44:53:494;0;1;
25,8;4,51;12:44:53:694;0;1;
26,0;4,51;12:44:53:894;0;1;
26,2;4,51;12:44:54:094;0;1;
26,4;4,51;12:44:54:294;0;1;
26,6;4,51;12:44:54:494;0;1;
26,8;4,51;12:44:54:694;0;1;
27,0;4,51;12:44:54:894;0;1;
27,2;4,51;12:44:55:094;0;1;
27,4;4,51;12:44:55:294;0;1;
27,6;4,51;12:44:55:494;0;1;
27,8;4,51;12:44:55:694;0;1;
28,0;4,51;12:44:55:894;0;1;
28,2;4,51;12:44:56:094;0;1;
28,4;4,51;12:44:56:294;0;1;
28,6;4,51;12:44:56:494;0;1;
28,8;4,50;12:44:56:694;0;1;
29,0;4,50;12:44:56:894;0;1;
29,2;4,50;12:44:57:094;0;1;
29,4;4,50;12:44:57:294;0;1;
29,6;4,49;12:44:57:494;0;1;
29,8;4,49;12:44:57:694;0;1;
30,0;4,49;12:44:57:894;0;1;
30,2;4,49;12:44:58:094;0;1;
30,4;4,48;12:44:58:294;0;1;
30,6;4,48;12:44:58:494;0;1;
30,8;4,48;12:44:58:694;0;1;
31,0;4,47;12:44:58:894;0;1;
31,2;4,47;12:44:59:094;0;1;
31,4;4,47;12:44:59:294;0;1;
31,6;4,46;12:44:59:494;0;1;
31,8;4,46;12:44:59:694;0;1;
32,0;4,46;12:44:59:894;0;1;
32,2;4,46;12:45:00:094;0;1;
32,4;4,46;12:45:00:294;0;1;
32,6;4,45;12:45:00:494;0;1;
32,8;4,45;12:45:00:694;0;1;
33,0;4,45;12:45:00:894;0;1;
33,2;4,44;12:45:01:094;0;1;
33,4;4,44;12:45:01:294;0;1;
33,6;4,44;12:45:01:494;0;1;
33,8;4,44;12:45:01:694;0;1;
34,0;4,43;12:45:01:894;0;1;
34,2;4,43;12:45:02:094;0;1;
34,4;4,42;12:45:02:294;0;1;
34,6;4,42;12:45:02:494;0;1;
34,8;4,42;12:45:02:694;0;1;
35,0;4,42;12:45:02:894;0;1;
35,2;4,41;12:45:03:094;0;1;
35,4;4,41;12:45:03:294;0;1;
35,6;4,41;12:45:03:494;0;1;
35,8;4,41;12:45:03:694;0;1;
36,0;4,41;12:45:03:894;0;1;
36,2;4,40;12:45:04:094;0;1;
36,4;4,39;12:45:04:294;0;1;
36,6;4,39;12:45:04:494;0;1;
36,8;4,39;12:45:04:694;0;1;
37,0;4,39;12:45:04:894;0;1;
37,2;4,39;12:45:05:094;0;1;
37,4;4,39;12:45:05:294;0;1;
37,6;4,39;12:45:05:494;0;1;
37,8;4,39;12:45:05:694;0;1;
38,0;4,39;12:45:05:894;0;1;
38,2;4,39;12:45:06:094;0;1;
38,4;4,40;12:45:06:294;0;1;
38,6;4,40;12:45:06:494;0;1;
38,8;4,40;12:45:06:694;0;1;
39,0;4,40;12:45:06:894;0;1;
39,2;4,40;12:45:07:094;0;1;
39,4;4,40;12:45:07:294;0;1;
39,6;4,40;12:45:07:494;0;1;
39,8;4,40;12:45:07:694;0;1;
40,0;4,40;12:45:07:894;0;1;
40,2;4,40;12:45:08:094;0;1;
40,4;4,40;12:45:08:294;0;1;
40,6;4,40;12:45:08:494;0;1;
40,8;4,41;12:45:08:694;0;1;
41,0;4,42;12:45:08:894;0;1;
41,2;4,44;12:45:09:094;0;1;
41,4;4,47;12:45:09:294;0;1;
41,6;4,51;12:45:09:494;0;1;
41,8;4,55;12:45:09:694;0;1;
42,0;4,61;12:45:09:894;0;1;
42,2;4,65;12:45:10:094;0;1;
42,4;4,70;12:45:10:294;0;1;
42,6;4,74;12:45:10:494;0;1;
42,8;4,78;12:45:10:694;0;1;
43,0;4,80;12:45:10:894;0;1;
43,2;4,83;12:45:11:094;0;1;
43,4;4,86;12:45:11:294;0;1;
43,6;4,88;12:45:11:494;0;1;
43,8;4,90;12:45:11:694;0;1;
44,0;4,92;12:45:11:894;0;1;
44,2;4,92;12:45:12:094;0;1;
44,4;4,92;12:45:12:294;0;1;
44,6;4,93;12:45:12:494;0;1;
44,8;4,93;12:45:12:694;0;1;
45,0;4,92;12:45:12:894;1;1;
45,2;4,92;12:45:13:094;1;1;
45,4;4,92;12:45:13:294;1;1;
45,6;4,92;12:45:13:494;1;1;
45,8;4,91;12:45:13:694;1;1;
46,0;4,89;12:45:13:894;1;1;
46,2;4,88;12:45:14:094;1;1;
46,4;4,88;12:45:14:294;1;1;
46,6;4,87;12:45:14:494;1;1;
46,8;4,86;12:45:14:694;1;1;
47,0;4,84;12:45:14:894;1;1;
47,2;4,83;12:45:15:094;1;1;
47,4;4,82;12:45:15:294;1;1;
47,6;4,80;12:45:15:494;1;1;
47,8;4,79;12:45:15:694;1;1;
48,0;4,79;12:45:15:894;1;1;
48,2;4,78;12:45:16:094;1;1;
48,4;4,76;12:45:16:294;1;1;
48,6;4,75;12:45:16:494;1;2;
48,8;4,75;12:45:16:694;1;2;
49,0;4,74;12:45:16:894;1;2;
49,2;4,72;12:45:17:094;1;2;
49,4;4,71;12:45:17:294;1;2;
49,6;4,71;12:45:17:494;1;2;
49,8;4,70;12:45:17:694;1;2;
50,0;4,69;12:45:17:894;1;2;
50,2;4,67;12:45:18:094;1;2;
50,4;4,67;12:45:18:294;1;2;
50,6;4,66;12:45:18:494;1;2;
50,8;4,66;12:45:18:694;1;2;
51,0;4,66;12:45:18:894;1;2;
51,2;4,67;12:45:19:094;1;2;
51,4;4,70;12:45:19:294;1;2;
51,6;4,73;12:45:19:494;1;2;
51,8;4,77;12:45:19:694;1;2;
52,0;4,81;12:45:19:894;1;2;
52,2;4,85;12:45:20:094;1;2;
52,4;4,88;12:45:20:294;1;2;
52,6;4,90;12:45:20:494;1;2;
52,8;4,92;12:45:20:694;1;2;
53,0;4,94;12:45:20:894;1;2;
53,2;4,95;12:45:21:094;1;2;
53,4;4,96;12:45:21:294;0;2;
53,6;4,96;12:45:21:494;0;2;
53,8;4,96;12:45:21:694;0;2;
54,0;4,96;12:45:21:894;0;2;
54,2;4,96;12:45:22:094;0;2;
54,4;4,96;12:45:22:294;0;2;
54,6;4,95;12:45:22:494;0;2;
54,8;4,95;12:45:22:694;0;2;
55,0;4,94;12:45:22:894;0;2;
55,2;4,94;12:45:23:094;1;2;
55,4;4,92;12:45:23:294;1;2;
55,6;4,92;12:45:23:494;1;2;
55,8;4,91;12:45:23:694;1;2;
56,0;4,89;12:45:23:894;1;2;
56,2;4,88;12:45:24:094;1;2;
56,4;4,88;12:45:24:294;1;2;
56,6;4,87;12:45:24:494;1;2;
56,8;4,86;12:45:24:694;1;2;
57,0;4,84;12:45:24:894;1;2;
57,2;4,83;12:45:25:094;1;2;
57,4;4,83;12:45:25:294;1;2;
57,6;4,81;12:45:25:494;1;2;
57,8;4,80;12:45:25:694;1;2;
58,0;4,79;12:45:25:894;1;3;
58,2;4,79;12:45:26:094;1;3;
58,4;4,78;12:45:26:294;1;3;
58,6;4,76;12:45:26:494;1;3;
58,8;4,75;12:45:26:694;1;3;
59,0;4,75;12:45:26:894;1;3;
59,2;4,74;12:45:27:094;1;3;
59,4;4,74;12:45:27:294;1;3;
59,6;4,72;12:45:27:494;1;3;
59,8;4,72;12:45:27:694;1;3;
60,0;4,71;12:45:27:894;1;3;
60,2;4,71;12:45:28:094;1;3;
60,4;4,70;12:45:28:294;0;3;
60,6;4,70;12:45:28:494;0;3;
60,8;4,69;12:45:28:694;0;3;
61,0;4,68;12:45:28:894;0;3;
61,2;4,67;12:45:29:094;0;3;
61,4;4,67;12:45:29:294;0;3;
61,6;4,67;12:45:29:494;0;3;
61,8;4,66;12:45:29:694;0;3;
62,0;4,66;12:45:29:894;0;3;
62,2;4,65;12:45:30:094;0;3;
62,4;4,65;12:45:30:294;0;3;
62,6;4,64;12:45:30:494;0;3;
62,8;4,64;12:45:30:694;0;3;
63,0;4,64;12:45:30:894;0;3;
63,2;4,63;12:45:31:094;0;3;
63,4;4,63;12:45:31:294;0;3;
63,6;4,63;12:45:31:494;0;3;
63,8;4,62;12:45:31:694;0;3;
64,0;4,62;12:45:31:894;0;3;
64,2;4,62;12:45:32:094;0;3;
64,4;4,62;12:45:32:294;0;3;
64,6;4,61;12:45:32:494;0;3;
64,8;4,61;12:45:32:694;0;3;
65,0;4,61;12:45:32:894;0;3;
65,2;4,60;12:45:33:094;0;3;
65,4;4,60;12:45:33:294;0;3;
65,6;4,59;12:45:33:494;0;3;
65,8;4,59;12:45:33:694;0;3;
66,0;4,58;12:45:33:894;0;3;
66,2;4,58;12:45:34:094;0;3;
66,4;4,58;12:45:34:294;0;3;
66,6;4,58;12:45:34:494;0;3;
66,8;4,57;12:45:34:694;0;3;
67,0;4,57;12:45:34:894;0;3;
67,2;4,56;12:45:35:094;0;3;
67,4;4,56;12:45:35:294;0;3;
67,6;4,56;12:45:35:494;0;3;
67,8;4,55;12:45:35:694;0;3;
68,0;4,55;12:45:35:894;0;3;
68,2;4,55;12:45:36:094;0;3;
68,4;4,54;12:45:36:294;0;3;
68,6;4,54;12:45:36:494;0;3;
68,8;4,54;12:45:36:694;0;3;
69,0;4,54;12:45:36:894;0;3;
69,2;4,54;12:45:37:094;0;3;
69,4;4,54;12:45:37:294;0;2;
69,6;4,54;12:45:37:494;0;2;
69,8;4,54;12:45:37:694;0;2;
70,0;4,54;12:45:37:894;0;2;
70,2;4,54;12:45:38:094;0;2;
70,4;4,54;12:45:38:294;0;2;
70,6;4,54;12:45:38:494;0;2;
70,8;4,55;12:45:38:694;0;2;
71,0;4,54;12:45:38:894;0;2;
71,2;4,54;12:45:39:094;0;2;
71,4;4,54;12:45:39:294;0;2;
71,6;4,54;12:45:39:494;0;2;
71,8;4,54;12:45:39:694;0;2;
72,0;4,54;12:45:39:894;0;2;
72,2;4,54;12:45:40:094;0;2;
72,4;4,54;12:45:40:294;0;2;
72,6;4,54;12:45:40:494;0;2;
72,8;4,54;12:45:40:694;0;2;
73,0;4,55;12:45:40:894;0;2;
73,2;4,57;12:45:41:094;0;2;
73,4;4,59;12:45:41:294;0;2;
73,6;4,61;12:45:41:494;0;2;
73,8;4,63;12:45:41:694;0;2;
74,0;4,64;12:45:41:894;0;2;
74,2;4,66;12:45:42:094;0;2;
74,4;4,67;12:45:42:294;0;2;
74,6;4,69;12:45:42:494;0;2;
74,8;4,70;12:45:42:694;0;2;
75,0;4,70;12:45:42:894;0;2;
75,2;4,71;12:45:43:094;0;2;
75,4;4,71;12:45:43:294;0;2;
75,6;4,71;12:45:43:494;0;2;
75,8;4,72;12:45:43:694;0;2;
76,0;4,72;12:45:43:894;0;2;
76,2;4,71;12:45:44:094;0;2;
76,4;4,71;12:45:44:294;0;2;
76,6;4,71;12:45:44:494;0;2;
76,8;4,71;12:45:44:694;0;2;
77,0;4,71;12:45:44:894;1;2;
77,2;4,70;12:45:45:094;1;2;
77,4;4,70;12:45:45:294;1;2;
77,6;4,70;12:45:45:494;1;2;
77,8;4,69;12:45:45:694;1;2;
78,0;4,68;12:45:45:894;1;2;
78,2;4,67;12:45:46:094;1;2;
78,4;4,67;12:45:46:294;1;2;
78,6;4,66;12:45:46:494;1;2;
78,8;4,66;12:45:46:694;1;2;
79,0;4,65;12:45:46:894;1;2;
79,2;4,65;12:45:47:094;1;2;
79,4;4,64;12:45:47:294;1;2;
79,6;4,64;12:45:47:494;1;2;
79,8;4,64;12:45:47:694;1;3;
80,0;4,64;12:45:47:894;1;3;
80,2;4,64;12:45:48:094;1;3;
80,4;4,64;12:45:48:294;1;3;
80,6;4,64;12:45:48:494;1;3;
80,8;4,64;12:45:48:694;1;3;
81,0;4,63;12:45:48:894;1;3;
81,2;4,63;12:45:49:094;1;3;
81,4;4,63;12:45:49:294;1;3;
81,6;4,63;12:45:49:494;1;3;
81,8;4,63;12:45:49:694;1;3;
82,0;4,63;12:45:49:894;1;3;
82,2;4,62;12:45:50:094;1;3;
82,4;4,62;12:45:50:294;1;3;
82,6;4,62;12:45:50:494;1;3;
82,8;4,62;12:45:50:694;1;3;
83,0;4,62;12:45:50:894;1;3;
83,2;4,62;12:45:51:094;1;3;
83,4;4,62;12:45:51:294;1;3;
83,6;4,62;12:45:51:494;1;3;
83,8;4,61;12:45:51:694;1;3;
84,0;4,61;12:45:51:894;1;3;
84,2;4,61;12:45:52:094;1;3;
84,4;4,61;12:45:52:294;1;3;
84,6;4,61;12:45:52:494;1;3;
84,8;4,62;12:45:52:694;1;3;
85,0;4,63;12:45:52:894;1;3;
85,2;4,64;12:45:53:094;1;3;
85,4;4,66;12:45:53:294;0;3;
85,6;4,67;12:45:53:494;0;3;
85,8;4,68;12:45:53:694;0;3;
86,0;4,69;12:45:53:894;0;3;
86,2;4,70;12:45:54:094;0;3;
86,4;4,71;12:45:54:294;0;3;
86,6;4,71;12:45:54:494;0;3;
86,8;4,71;12:45:54:694;0;3;
87,0;4,72;12:45:54:894;0;3;
87,2;4,72;12:45:55:094;0;3;
87,4;4,72;12:45:55:294;0;3;
87,6;4,72;12:45:55:494;0;3;
87,8;4,72;12:45:55:694;0;3;
88,0;4,72;12:45:55:894;0;3;
88,2;4,72;12:45:56:094;0;3;
88,4;4,72;12:45:56:294;0;3;
88,6;4,71;12:45:56:494;0;3;
88,8;4,71;12:45:56:694;0;3;
89,0;4,71;12:45:56:894;1;3;
89,2;4,70;12:45:57:094;1;3;
89,4;4,70;12:45:57:294;1;3;
89,6;4,69;12:45:57:494;1;3;
89,8;4,69;12:45:57:694;1;3;
90,0;4,67;12:45:57:894;1;3;
90,2;4,67;12:45:58:094;1;3;
90,4;4,67;12:45:58:294;1;3;
90,6;4,67;12:45:58:494;1;3;
90,8;4,66;12:45:58:694;1;3;
91,0;4,65;12:45:58:894;1;3;
91,2;4,64;12:45:59:094;1;4;
91,4;4,64;12:45:59:294;1;4;
91,6;4,63;12:45:59:494;1;4;
91,8;4,63;12:45:59:694;1;4;
92,0;4,63;12:45:59:894;1;4;
92,2;4,62;12:46:00:094;1;4;
92,4;4,62;12:46:00:294;1;4;
92,6;4,61;12:46:00:494;1;4;
92,8;4,60;12:46:00:694;1;4;
93,0;4,61;12:46:00:894;1;4;
93,2;4,62;12:46:01:094;1;4;
93,4;4,63;12:46:01:294;0;4;
93,6;4,65;12:46:01:494;0;4;
93,8;4,68;12:46:01:694;0;4;
94,0;4,72;12:46:01:894;0;4;
94,2;4,75;12:46:02:094;0;4;
94,4;4,79;12:46:02:294;0;4;
94,6;4,82;12:46:02:494;0;4;
94,8;4,85;12:46:02:694;0;4;
95,0;4,88;12:46:02:894;0;4;
95,2;4,90;12:46:03:094;0;4;
95,4;4,92;12:46:03:294;0;4;
95,6;4,93;12:46:03:494;0;4;
95,8;4,95;12:46:03:694;0;4;
96,0;4,95;12:46:03:894;0;4;
96,2;4,96;12:46:04:094;0;4;
96,4;4,96;12:46:04:294;0;4;
96,6;4,96;12:46:04:494;0;4;
96,8;4,96;12:46:04:694;0;4;
97,0;4,96;12:46:04:894;0;4;
97,2;4,96;12:46:05:094;1;4;
97,4;4,96;12:46:05:294;1;4;
97,6;4,96;12:46:05:494;1;4;
97,8;4,95;12:46:05:694;1;4;
98,0;4,95;12:46:05:894;1;4;
98,2;4,94;12:46:06:094;1;4;
98,4;4,94;12:46:06:294;1;4;
98,6;4,92;12:46:06:494;1;4;
98,8;4,92;12:46:06:694;1;4;
99,0;4,91;12:46:06:894;1;4;
99,2;4,89;12:46:07:094;1;4;
99,4;4,88;12:46:07:294;1;4;
99,6;4,87;12:46:07:494;1;4;
99,8;4,86;12:46:07:694;1;4;
100,0;4,86;12:46:07:894;1;4;
100,2;4,84;12:46:08:094;1;4;
100,4;4,83;12:46:08:294;1;4;
100,6;4,83;12:46:08:494;1;4;
100,8;4,81;12:46:08:694;1;4;
101,0;4,80;12:46:08:894;1;4;
101,2;4,80;12:46:09:094;1;5;
101,4;4,79;12:46:09:294;1;5;
101,6;4,79;12:46:09:494;1;5;
101,8;4,78;12:46:09:694;1;5;
102,0;4,78;12:46:09:894;1;5;
102,2;4,77;12:46:10:094;1;5;
102,4;4,76;12:46:10:294;1;5;
102,6;4,75;12:46:10:494;1;5;
102,8;4,75;12:46:10:694;1;5;
103,0;4,75;12:46:10:894;1;5;
103,2;4,74;12:46:11:094;1;5;
103,4;4,74;12:46:11:294;1;5;
103,6;4,73;12:46:11:494;1;5;
103,8;4,73;12:46:11:694;1;5;
104,0;4,72;12:46:11:894;1;5;
104,2;4,72;12:46:12:094;1;5;
104,4;4,71;12:46:12:294;1;5;
104,6;4,71;12:46:12:494;1;5;
104,8;4,71;12:46:12:694;1;5;
105,0;4,71;12:46:12:894;1;5;
105,2;4,70;12:46:13:094;1;5;
105,4;4,70;12:46:13:294;0;5;
105,6;4,70;12:46:13:494;0;5;
105,8;4,69;12:46:13:694;0;5;
106,0;4,69;12:46:13:894;0;5;
106,2;4,68;12:46:14:094;0;5;
106,4;4,68;12:46:14:294;0;5;
106,6;4,67;12:46:14:494;0;5;
106,8;4,67;12:46:14:694;0;5;
107,0;4,67;12:46:14:894;0;5;
107,2;4,67;12:46:15:094;0;5;
107,4;4,67;12:46:15:294;0;5;
107,6;4,67;12:46:15:494;0;5;
107,8;4,66;12:46:15:694;0;5;
108,0;4,66;12:46:15:894;0;5;
108,2;4,66;12:46:16:094;0;5;
108,4;4,66;12:46:16:294;0;5;
108,6;4,66;12:46:16:494;0;4;
108,8;4,65;12:46:16:694;0;4;
109,0;4,65;12:46:16:894;0;4;
109,2;4,65;12:46:17:094;0;4;
109,4;4,65;12:46:17:294;0;4;
109,6;4,65;12:46:17:494;0;4;
109,8;4,64;12:46:17:694;0;4;
110,0;4,64;12:46:17:894;0;4;
110,2;4,64;12:46:18:094;0;4;
110,4;4,64;12:46:18:294;0;4;
110,6;4,64;12:46:18:494;0;4;
110,8;4,63;12:46:18:694;0;4;
111,0;4,63;12:46:18:894;0;4;
111,2;4,63;12:46:19:094;0;4;
111,4;4,63;12:46:19:294;0;4;
111,6;4,62;12:46:19:494;0;4;
111,8;4,62;12:46:19:694;0;4;
112,0;4,62;12:46:19:894;0;4;
112,2;4,62;12:46:20:094;0;4;
112,4;4,61;12:46:20:294;0;4;
112,6;4,61;12:46:20:494;0;4;
112,8;4,61;12:46:20:694;0;4;
113,0;4,60;12:46:20:894;0;4;
113,2;4,60;12:46:21:094;0;4;
113,4;4,60;12:46:21:294;0;4;
113,6;4,61;12:46:21:494;0;4;
113,8;4,61;12:46:21:694;0;4;
114,0;4,61;12:46:21:894;0;4;
114,2;4,61;12:46:22:094;0;4;
114,4;4,62;12:46:22:294;0;4;
114,6;4,62;12:46:22:494;0;4;
114,8;4,62;12:46:22:694;0;4;
115,0;4,62;12:46:22:894;0;4;
115,2;4,62;12:46:23:094;0;4;
115,4;4,62;12:46:23:294;0;4;
115,6;4,62;12:46:23:494;0;4;
115,8;4,62;12:46:23:694;0;4;
116,0;4,62;12:46:23:894;0;4;
116,2;4,62;12:46:24:094;0;4;
116,4;4,62;12:46:24:294;0;4;
116,6;4,62;12:46:24:494;0;4;
116,8;4,62;12:46:24:694;0;4;
117,0;4,61;12:46:24:894;0;4;
117,2;4,61;12:46:25:094;0;4;
117,4;4,61;12:46:25:294;0;4;
117,6;4,61;12:46:25:494;0;4;
117,8;4,60;12:46:25:694;0;4;
118,0;4,60;12:46:25:894;0;3;
118,2;4,60;12:46:26:094;0;3;
118,4;4,60;12:46:26:294;0;3;
118,6;4,59;12:46:26:494;0;3;
118,8;4,59;12:46:26:694;0;3;
119,0;4,59;12:46:26:894;0;3;
119,2;4,60;12:46:27:094;0;3;
119,4;4,61;12:46:27:294;0;3;
119,6;4,63;12:46:27:494;0;3;
119,8;4,65;12:46:27:694;0;3;
120,0;4,67;12:46:27:894;0;3;
120,2;4,69;12:46:28:094;0;3;
120,4;4,71;12:46:28:294;0;3;
120,6;4,73;12:46:28:494;0;3;
120,8;4,75;12:46:28:694;0;3;
121,0;4,76;12:46:28:894;0;3;
121,2;4,78;12:46:29:094;0;3;
121,4;4,79;12:46:29:294;0;3;
121,6;4,79;12:46:29:494;0;3;
121,8;4,80;12:46:29:694;0;3;
122,0;4,81;12:46:29:894;0;3;
122,2;4,81;12:46:30:094;0;3;
122,4;4,83;12:46:30:294;0;3;
122,6;4,83;12:46:30:494;0;3;
122,8;4,83;12:46:30:694;0;3;
123,0;4,82;12:46:30:894;0;3;
123,2;4,82;12:46:31:094;0;3;
123,4;4,82;12:46:31:294;0;3;
123,6;4,81;12:46:31:494;1;3;
123,8;4,81;12:46:31:694;1;3;
124,0;4,80;12:46:31:894;1;3;
124,2;4,80;12:46:32:094;1;3;
124,4;4,79;12:46:32:294;1;3;
124,6;4,79;12:46:32:494;1;3;
124,8;4,78;12:46:32:694;1;3;
125,0;4,78;12:46:32:894;1;3;
125,2;4,77;12:46:33:094;1;3;
125,4;4,76;12:46:33:294;1;3;
125,6;4,75;12:46:33:494;1;3;
125,8;4,75;12:46:33:694;1;3;
126,0;4,75;12:46:33:894;1;3;
126,2;4,74;12:46:34:094;1;3;
126,4;4,74;12:46:34:294;1;4;
126,6;4,73;12:46:34:494;1;4;
126,8;4,72;12:46:34:694;1;4;
127,0;4,71;12:46:34:894;1;4;
127,2;4,71;12:46:35:094;1;4;
