Device: Apple iPhone10,4; eSense app version: 4.3.3; ios version: 13.2.3;
BESCHREIBUNG;WERT
NAME MESSUNG;Messung-19112019-090151;;;;
12,8;5,89;09:02:04:797;0;1;
13,0;5,89;09:02:04:997;0;1;
13,2;5,88;09:02:05:197;0;1;
13,4;5,88;09:02:05:397;0;1;
13,6;5,87;09:02:05:597;0;1;
13,8;5,86;09:02:05:797;0;1;
14,0;5,85;09:02:05:997;1;1;
14,2;5,84;09:02:06:197;1;1;
14,4;5,83;09:02:06:397;1;1;
14,6;5,82;09:02:06:597;1;1;
14,8;5,80;09:02:06:797;1;1;
15,0;5,79;09:02:06:997;1;1;
15,2;5,78;09:02:07:197;1;1;
15,4;5,77;09:02:07:397;1;1;
15,6;5,75;09:02:07:597;1;1;
15,8;5,74;09:02:07:797;1;1;
16,0;5,73;09:02:07:997;1;1;
16,2;5,72;09:02:08:197;1;2;
16,4;5,71;09:02:08:397;1;2;
16,6;5,70;09:02:08:597;1;2;
16,8;5,70;09:02:08:797;1;2;
17,0;5,69;09:02:08:997;1;2;
17,2;5,68;09:02:09:197;1;2;
17,4;5,68;09:02:09:397;1;2;
17,6;5,67;09:02:09:597;1;2;
17,8;5,66;09:02:09:797;1;2;
18,0;5,66;09:02:09:997;1;2;
18,2;5,65;09:02:10:197;1;2;
18,4;5,64;09:02:10:397;0;2;
18,6;5,64;09:02:10:597;0;2;
18,8;5,63;09:02:10:797;0;2;
19,0;5,62;09:02:10:997;0;2;
19,2;5,61;09:02:11:197;0;2;
19,4;5,61;09:02:11:397;0;2;
19,6;5,60;09:02:11:597;0;2;
19,8;5,59;09:02:11:797;0;2;
20,0;5,59;09:02:11:997;0;2;
20,2;5,58;09:02:12:197;0;2;
20,4;5,58;09:02:12:397;0;2;
20,6;5,57;09:02:12:597;0;2;
20,8;5,56;09:02:12:797;0;2;
21,0;5,55;09:02:12:997;0;2;
21,2;5,55;09:02:13:197;0;2;
21,4;5,54;09:02:13:397;0;2;
21,6;5,54;09:02:13:597;0;2;
21,8;5,53;09:02:13:797;0;2;
22,0;5,53;09:02:13:997;0;2;
22,2;5,53;09:02:14:197;0;2;
22,4;5,54;09:02:14:397;0;2;
22,6;5,54;09:02:14:597;0;2;
22,8;5,56;09:02:14:797;0;2;
23,0;5,57;09:02:14:997;0;2;
23,2;5,58;09:02:15:197;0;2;
23,4;5,59;09:02:15:397;0;2;
23,6;5,60;09:02:15:597;0;2;
23,8;5,60;09:02:15:797;0;2;
24,0;5,61;09:02:15:997;0;2;
24,2;5,61;09:02:16:197;0;2;
24,4;5,62;09:02:16:397;0;2;
24,6;5,62;09:02:16:597;0;2;
24,8;5,62;09:02:16:797;0;2;
25,0;5,62;09:02:16:997;0;2;
25,2;5,61;09:02:17:197;0;2;
25,4;5,61;09:02:17:397;0;2;
25,6;5,61;09:02:17:597;0;2;
25,8;5,60;09:02:17:797;0;2;
26,0;5,60;09:02:17:997;0;2;
26,2;5,59;09:02:18:197;0;2;
26,4;5,59;09:02:18:397;0;2;
26,6;5,58;09:02:18:597;0;2;
26,8;5,58;09:02:18:797;1;2;
27,0;5,57;09:02:18:997;1;2;
27,2;5,57;09:02:19:197;1;2;
27,4;5,56;09:02:19:397;1;2;
27,6;5,56;09:02:19:597;1;2;
27,8;5,55;09:02:19:797;1;2;
28,0;5,54;09:02:19:997;1;2;
28,2;5,54;09:02:20:197;1;2;
28,4;5,53;09:02:20:397;0;2;
28,6;5,53;09:02:20:597;0;3;
28,8;5,52;09:02:20:797;0;3;
29,0;5,52;09:02:20:997;0;3;
29,2;5,51;09:02:21:197;0;3;
29,4;5,50;09:02:21:397;0;3;
29,6;5,50;09:02:21:597;0;3;
29,8;5,49;09:02:21:797;0;3;
30,0;5,49;09:02:21:997;0;3;
30,2;5,49;09:02:22:197;0;3;
30,4;5,49;09:02:22:397;0;3;
30,6;5,49;09:02:22:597;0;3;
30,8;5,49;09:02:22:797;0;3;
31,0;5,50;09:02:22:997;0;3;
31,2;5,50;09:02:23:197;0;3;
31,4;5,51;09:02:23:397;0;3;
31,6;5,51;09:02:23:597;0;3;
31,8;5,52;09:02:23:797;0;3;
32,0;5,53;09:02:23:997;0;3;
32,2;5,54;09:02:24:197;0;3;
32,4;5,54;09:02:24:397;0;3;
32,6;5,55;09:02:24:597;0;3;
32,8;5,55;09:02:24:797;0;3;
33,0;5,56;09:02:24:997;0;3;
33,2;5,56;09:02:25:197;0;3;
33,4;5,56;09:02:25:397;0;3;
33,6;5,56;09:02:25:597;0;3;
33,8;5,55;09:02:25:797;0;3;
34,0;5,55;09:02:25:997;0;3;
34,2;5,55;09:02:26:197;0;3;
34,4;5,54;09:02:26:397;0;3;
34,6;5,54;09:02:26:597;0;3;
34,8;5,53;09:02:26:797;0;3;
35,0;5,53;09:02:26:997;0;3;
35,2;5,53;09:02:27:197;0;3;
35,4;5,52;09:02:27:397;0;3;
35,6;5,52;09:02:27:597;0;3;
35,8;5,51;09:02:27:797;0;3;
36,0;5,51;09:02:27:997;0;3;
36,2;5,50;09:02:28:197;0;3;
36,4;5,50;09:02:28:397;0;3;
36,6;5,50;09:02:28:597;0;3;
36,8;5,49;09:02:28:797;0;3;
37,0;5,49;09:02:28:997;0;3;
37,2;5,50;09:02:29:197;0;3;
37,4;5,49;09:02:29:397;0;3;
37,6;5,50;09:02:29:597;0;3;
37,8;5,49;09:02:29:797;0;3;
38,0;5,49;09:02:29:997;0;3;
38,2;5,49;09:02:30:197;0;3;
38,4;5,49;09:02:30:397;0;3;
38,6;5,49;09:02:30:597;0;3;
38,8;5,48;09:02:30:797;0;3;
39,0;5,48;09:02:30:997;0;3;
39,2;5,48;09:02:31:197;0;3;
39,4;5,49;09:02:31:397;0;3;
39,6;5,51;09:02:31:597;0;3;
39,8;5,53;09:02:31:797;0;3;
40,0;5,57;09:02:31:997;0;3;
40,2;5,62;09:02:32:197;0;3;
40,4;5,66;09:02:32:397;0;3;
40,6;5,70;09:02:32:597;0;3;
40,8;5,73;09:02:32:797;0;3;
41,0;5,76;09:02:32:997;0;3;
41,2;5,79;09:02:33:197;0;3;
41,4;5,81;09:02:33:397;0;3;
41,6;5,82;09:02:33:597;0;3;
41,8;5,83;09:02:33:797;0;3;
42,0;5,83;09:02:33:997;0;3;
42,2;5,83;09:02:34:197;0;3;
42,4;5,83;09:02:34:397;0;3;
42,6;5,83;09:02:34:597;0;3;
42,8;5,82;09:02:34:797;0;3;
43,0;5,81;09:02:34:997;0;3;
43,2;5,81;09:02:35:197;0;3;
43,4;5,80;09:02:35:397;1;3;
43,6;5,79;09:02:35:597;1;3;
43,8;5,78;09:02:35:797;1;3;
44,0;5,77;09:02:35:997;1;3;
44,2;5,76;09:02:36:197;1;3;
44,4;5,74;09:02:36:397;1;3;
44,6;5,73;09:02:36:597;1;3;
44,8;5,72;09:02:36:797;1;3;
45,0;5,70;09:02:36:997;1;3;
45,2;5,69;09:02:37:197;1;3;
45,4;5,68;09:02:37:397;1;3;
45,6;5,67;09:02:37:597;1;3;
45,8;5,67;09:02:37:797;1;3;
46,0;5,67;09:02:37:997;1;3;
46,2;5,66;09:02:38:197;1;4;
46,4;5,67;09:02:38:397;1;4;
46,6;5,69;09:02:38:597;1;4;
46,8;5,71;09:02:38:797;1;4;
47,0;5,75;09:02:38:997;1;4;
47,2;5,78;09:02:39:197;1;4;
47,4;5,82;09:02:39:397;1;4;
47,6;5,86;09:02:39:597;1;4;
47,8;5,89;09:02:39:797;1;4;
48,0;5,92;09:02:39:997;1;4;
48,2;5,94;09:02:40:197;1;4;
48,4;5,96;09:02:40:397;1;4;
48,6;5,97;09:02:40:597;1;4;
48,8;5,97;09:02:40:797;1;4;
49,0;5,97;09:02:40:997;1;4;
49,2;5,97;09:02:41:197;1;4;
49,4;5,97;09:02:41:397;1;4;
49,6;5,97;09:02:41:597;1;4;
49,8;5,97;09:02:41:797;1;4;
50,0;5,97;09:02:41:997;1;4;
50,2;5,97;09:02:42:197;1;4;
50,4;5,97;09:02:42:397;1;4;
50,6;5,97;09:02:42:597;1;4;
50,8;5,96;09:02:42:797;1;4;
51,0;5,95;09:02:42:997;1;4;
51,2;5,94;09:02:43:197;1;4;
51,4;5,93;09:02:43:397;0;4;
51,6;5,92;09:02:43:597;0;4;
51,8;5,91;09:02:43:797;0;4;
52,0;5,90;09:02:43:997;0;4;
52,2;5,89;09:02:44:197;0;4;
52,4;5,87;09:02:44:397;0;4;
52,6;5,86;09:02:44:597;0;4;
52,8;5,84;09:02:44:797;0;4;
53,0;5,82;09:02:44:997;0;4;
53,2;5,81;09:02:45:197;0;4;
53,4;5,80;09:02:45:397;0;4;
53,6;5,78;09:02:45:597;0;4;
53,8;5,78;09:02:45:797;0;4;
54,0;5,77;09:02:45:997;0;4;
54,2;5,76;09:02:46:197;0;4;
54,4;5,75;09:02:46:397;0;4;
54,6;5,75;09:02:46:597;0;4;
54,8;5,75;09:02:46:797;0;4;
55,0;5,75;09:02:46:997;0;4;
55,2;5,76;09:02:47:197;0;4;
55,4;5,77;09:02:47:397;0;4;
55,6;5,78;09:02:47:597;0;4;
55,8;5,79;09:02:47:797;0;4;
56,0;5,80;09:02:47:997;0;4;
56,2;5,80;09:02:48:197;0;4;
56,4;5,81;09:02:48:397;0;4;
56,6;5,81;09:02:48:597;0;4;
56,8;5,81;09:02:48:797;0;4;
57,0;5,80;09:02:48:997;0;4;
57,2;5,80;09:02:49:197;0;4;
57,4;5,80;09:02:49:397;0;4;
57,6;5,80;09:02:49:597;0;4;
57,8;5,79;09:02:49:797;0;4;
58,0;5,79;09:02:49:997;0;4;
58,2;5,78;09:02:50:197;0;4;
58,4;5,78;09:02:50:397;0;4;
58,6;5,77;09:02:50:597;0;4;
58,8;5,76;09:02:50:797;0;4;
59,0;5,75;09:02:50:997;0;4;
59,2;5,75;09:02:51:197;1;4;
59,4;5,74;09:02:51:397;1;4;
59,6;5,73;09:02:51:597;1;4;
59,8;5,72;09:02:51:797;1;4;
60,0;5,72;09:02:51:997;1;4;
60,2;5,71;09:02:52:197;1;4;
60,4;5,70;09:02:52:397;1;5;
60,6;5,69;09:02:52:597;1;5;
60,8;5,68;09:02:52:797;1;5;
61,0;5,67;09:02:52:997;1;5;
61,2;5,66;09:02:53:197;1;5;
61,4;5,66;09:02:53:397;1;5;
61,6;5,65;09:02:53:597;1;5;
61,8;5,64;09:02:53:797;1;5;
62,0;5,63;09:02:53:997;1;5;
62,2;5,63;09:02:54:197;1;5;
62,4;5,62;09:02:54:397;1;5;
62,6;5,61;09:02:54:597;1;5;
62,8;5,61;09:02:54:797;1;5;
63,0;5,60;09:02:54:997;1;5;
63,2;5,59;09:02:55:197;1;5;
63,4;5,59;09:02:55:397;0;5;
63,6;5,58;09:02:55:597;0;5;
63,8;5,58;09:02:55:797;0;5;
64,0;5,58;09:02:55:997;0;5;
64,2;5,58;09:02:56:197;0;5;
64,4;5,57;09:02:56:397;0;5;
64,6;5,57;09:02:56:597;0;5;
64,8;5,57;09:02:56:797;0;5;
65,0;5,57;09:02:56:997;0;5;
65,2;5,57;09:02:57:197;0;5;
65,4;5,57;09:02:57:397;0;5;
65,6;5,57;09:02:57:597;0;5;
65,8;5,58;09:02:57:797;0;5;
66,0;5,58;09:02:57:997;0;5;
66,2;5,58;09:02:58:197;0;5;
66,4;5,58;09:02:58:397;0;5;
66,6;5,57;09:02:58:597;0;5;
66,8;5,57;09:02:58:797;0;4;
67,0;5,57;09:02:58:997;0;4;
67,2;5,57;09:02:59:197;0;4;
67,4;5,57;09:02:59:397;0;4;
67,6;5,56;09:02:59:597;0;4;
67,8;5,56;09:02:59:797;0;4;
68,0;5,56;09:02:59:997;0;4;
68,2;5,55;09:03:00:197;0;4;
68,4;5,55;09:03:00:397;0;4;
68,6;5,55;09:03:00:597;0;4;
68,8;5,54;09:03:00:797;0;4;
69,0;5,54;09:03:00:997;0;4;
69,2;5,54;09:03:01:197;0;4;
69,4;5,54;09:03:01:397;0;4;
69,6;5,54;09:03:01:597;0;4;
69,8;5,53;09:03:01:797;0;4;
70,0;5,53;09:03:01:997;0;4;
70,2;5,53;09:03:02:197;0;4;
70,4;5,53;09:03:02:397;0;4;
70,6;5,53;09:03:02:597;0;4;
70,8;5,53;09:03:02:797;0;4;
71,0;5,53;09:03:02:997;0;4;
71,2;5,53;09:03:03:197;0;4;
71,4;5,53;09:03:03:397;0;4;
71,6;5,53;09:03:03:597;0;4;
71,8;5,53;09:03:03:797;0;4;
72,0;5,53;09:03:03:997;0;4;
72,2;5,53;09:03:04:197;0;4;
72,4;5,53;09:03:04:397;0;4;
72,6;5,53;09:03:04:597;0;4;
72,8;5,53;09:03:04:797;0;4;
73,0;5,53;09:03:04:997;0;4;
73,2;5,53;09:03:05:197;0;4;
73,4;5,54;09:03:05:397;0;4;
73,6;5,54;09:03:05:597;0;4;
73,8;5,55;09:03:05:797;0;4;
74,0;5,55;09:03:05:997;0;4;
74,2;5,55;09:03:06:197;0;4;
74,4;5,55;09:03:06:397;0;4;
74,6;5,55;09:03:06:597;0;4;
74,8;5,55;09:03:06:797;0;4;
75,0;5,55;09:03:06:997;0;4;
75,2;5,55;09:03:07:197;0;4;
75,4;5,55;09:03:07:397;0;4;
75,6;5,55;09:03:07:597;0;4;
75,8;5,54;09:03:07:797;0;4;
76,0;5,54;09:03:07:997;0;4;
76,2;5,54;09:03:08:197;0;4;
76,4;5,53;09:03:08:397;0;3;
76,6;5,53;09:03:08:597;0;3;
76,8;5,53;09:03:08:797;0;3;
77,0;5,53;09:03:08:997;0;3;
77,2;5,52;09:03:09:197;0;3;
77,4;5,52;09:03:09:397;0;3;
77,6;5,52;09:03:09:597;0;3;
77,8;5,51;09:03:09:797;0;3;
78,0;5,51;09:03:09:997;0;3;
78,2;5,50;09:03:10:197;0;3;
78,4;5,49;09:03:10:397;0;3;
78,6;5,49;09:03:10:597;0;3;
78,8;5,49;09:03:10:797;0;3;
79,0;5,48;09:03:10:997;0;3;
79,2;5,48;09:03:11:197;0;3;
79,4;5,48;09:03:11:397;0;3;
79,6;5,48;09:03:11:597;0;3;
79,8;5,47;09:03:11:797;0;3;
80,0;5,46;09:03:11:997;0;3;
80,2;5,46;09:03:12:197;0;3;
80,4;5,46;09:03:12:397;0;3;
80,6;5,45;09:03:12:597;0;3;
80,8;5,45;09:03:12:797;0;3;
81,0;5,44;09:03:12:997;0;3;
81,2;5,44;09:03:13:197;0;3;
81,4;5,44;09:03:13:397;0;3;
81,6;5,44;09:03:13:597;0;3;
81,8;5,43;09:03:13:797;0;3;
82,0;5,43;09:03:13:997;0;3;
82,2;5,43;09:03:14:197;0;3;
82,4;5,43;09:03:14:397;0;3;
82,6;5,43;09:03:14:597;0;3;
82,8;5,42;09:03:14:797;0;3;
83,0;5,42;09:03:14:997;0;3;
83,2;5,42;09:03:15:197;0;3;
83,4;5,42;09:03:15:397;0;3;
83,6;5,42;09:03:15:597;0;3;
83,8;5,41;09:03:15:797;0;3;
84,0;5,41;09:03:15:997;0;3;
84,2;5,41;09:03:16:197;0;3;
84,4;5,40;09:03:16:397;0;3;
84,6;5,41;09:03:16:597;0;3;
84,8;5,40;09:03:16:797;0;3;
85,0;5,40;09:03:16:997;0;3;
85,2;5,40;09:03:17:197;0;3;
85,4;5,39;09:03:17:397;0;3;
85,6;5,39;09:03:17:597;0;3;
85,8;5,39;09:03:17:797;0;3;
86,0;5,39;09:03:17:997;0;3;
86,2;5,39;09:03:18:197;0;3;
86,4;5,38;09:03:18:397;0;3;
86,6;5,38;09:03:18:597;0;3;
86,8;5,38;09:03:18:797;0;3;
87,0;5,38;09:03:18:997;0;3;
87,2;5,37;09:03:19:197;0;3;
87,4;5,37;09:03:19:397;0;3;
87,6;5,37;09:03:19:597;0;3;
87,8;5,37;09:03:19:797;0;3;
88,0;5,36;09:03:19:997;0;3;
88,2;5,36;09:03:20:197;0;3;
88,4;5,36;09:03:20:397;0;3;
88,6;5,36;09:03:20:597;0;2;
88,8;5,36;09:03:20:797;0;2;
89,0;5,36;09:03:20:997;0;2;
89,2;5,37;09:03:21:197;0;2;
89,4;5,38;09:03:21:397;0;2;
89,6;5,39;09:03:21:597;0;2;
89,8;5,41;09:03:21:797;0;2;
90,0;5,42;09:03:21:997;0;2;
90,2;5,43;09:03:22:197;0;2;
90,4;5,44;09:03:22:397;0;2;
90,6;5,45;09:03:22:597;0;2;
90,8;5,46;09:03:22:797;0;2;
91,0;5,46;09:03:22:997;0;2;
91,2;5,46;09:03:23:197;0;2;
91,4;5,46;09:03:23:397;0;2;
91,6;5,47;09:03:23:597;0;2;
91,8;5,47;09:03:23:797;0;2;
92,0;5,47;09:03:23:997;0;2;
92,2;5,47;09:03:24:197;0;2;
92,4;5,46;09:03:24:397;0;2;
92,6;5,46;09:03:24:597;0;2;
92,8;5,46;09:03:24:797;0;2;
93,0;5,45;09:03:24:997;0;2;
93,2;5,45;09:03:25:197;1;2;
93,4;5,44;09:03:25:397;1;2;
93,6;5,45;09:03:25:597;1;2;
93,8;5,45;09:03:25:797;1;2;
94,0;5,46;09:03:25:997;1;2;
94,2;5,47;09:03:26:197;1;2;
94,4;5,49;09:03:26:397;1;2;
94,6;5,51;09:03:26:597;1;2;
94,8;5,53;09:03:26:797;1;2;
95,0;5,54;09:03:26:997;1;2;
95,2;5,55;09:03:27:197;1;2;
95,4;5,56;09:03:27:397;1;2;
95,6;5,57;09:03:27:597;1;2;
95,8;5,58;09:03:27:797;1;3;
96,0;5,58;09:03:27:997;1;3;
96,2;5,58;09:03:28:197;1;3;
96,4;5,59;09:03:28:397;1;3;
96,6;5,59;09:03:28:597;1;3;
96,8;5,59;09:03:28:797;1;3;
97,0;5,59;09:03:28:997;1;3;
97,2;5,60;09:03:29:197;1;3;
97,4;5,60;09:03:29:397;1;3;
97,6;5,60;09:03:29:597;1;3;
97,8;5,60;09:03:29:797;1;3;
98,0;5,59;09:03:29:997;1;3;
98,2;5,59;09:03:30:197;1;3;
98,4;5,59;09:03:30:397;1;3;
98,6;5,58;09:03:30:597;1;3;
98,8;5,58;09:03:30:797;1;3;
99,0;5,57;09:03:30:997;1;3;
99,2;5,57;09:03:31:197;1;3;
99,4;5,56;09:03:31:397;1;3;
99,6;5,55;09:03:31:597;1;3;
99,8;5,55;09:03:31:797;1;3;
100,0;5,54;09:03:31:997;1;3;
100,2;5,53;09:03:32:197;1;3;
100,4;5,52;09:03:32:397;1;3;
100,6;5,52;09:03:32:597;1;3;
100,8;5,51;09:03:32:797;1;3;
101,0;5,50;09:03:32:997;1;3;
101,2;5,50;09:03:33:197;1;3;
101,4;5,49;09:03:33:397;1;4;
101,6;5,49;09:03:33:597;1;4;
101,8;5,48;09:03:33:797;1;4;
102,0;5,47;09:03:33:997;1;4;
102,2;5,47;09:03:34:197;1;4;
102,4;5,46;09:03:34:397;1;4;
102,6;5,46;09:03:34:597;1;4;
102,8;5,45;09:03:34:797;1;4;
103,0;5,45;09:03:34:997;1;4;
103,2;5,44;09:03:35:197;1;4;
103,4;5,44;09:03:35:397;1;4;
103,6;5,44;09:03:35:597;1;4;
103,8;5,43;09:03:35:797;1;4;
104,0;5,43;09:03:35:997;1;4;
104,2;5,43;09:03:36:197;1;4;
104,4;5,42;09:03:36:397;1;4;
104,6;5,42;09:03:36:597;1;4;
104,8;5,42;09:03:36:797;1;4;
105,0;5,41;09:03:36:997;1;4;
105,2;5,41;09:03:37:197;1;4;
105,4;5,41;09:03:37:397;1;4;
105,6;5,41;09:03:37:597;1;4;
105,8;5,40;09:03:37:797;1;4;
106,0;5,40;09:03:37:997;1;4;
106,2;5,40;09:03:38:197;1;4;
106,4;5,39;09:03:38:397;1;3;
106,6;5,39;09:03:38:597;1;3;
106,8;5,39;09:03:38:797;1;3;
107,0;5,38;09:03:38:997;1;3;
107,2;5,38;09:03:39:197;1;3;
107,4;5,38;09:03:39:397;0;3;
107,6;5,38;09:03:39:597;0;3;
107,8;5,37;09:03:39:797;0;3;
108,0;5,37;09:03:39:997;0;3;
108,2;5,37;09:03:40:197;0;3;
108,4;5,37;09:03:40:397;0;3;
108,6;5,36;09:03:40:597;0;3;
108,8;5,36;09:03:40:797;0;3;
109,0;5,36;09:03:40:997;0;3;
109,2;5,36;09:03:41:197;0;3;
109,4;5,36;09:03:41:397;0;3;
109,6;5,36;09:03:41:597;0;3;
109,8;5,35;09:03:41:797;0;3;
110,0;5,35;09:03:41:997;0;3;
110,2;5,35;09:03:42:197;0;3;
110,4;5,35;09:03:42:397;0;3;
110,6;5,35;09:03:42:597;0;3;
110,8;5,35;09:03:42:797;0;3;
111,0;5,35;09:03:42:997;0;3;
111,2;5,34;09:03:43:197;0;3;
111,4;5,34;09:03:43:397;0;3;
111,6;5,34;09:03:43:597;0;3;
111,8;5,34;09:03:43:797;0;3;
112,0;5,34;09:03:43:997;0;3;
112,2;5,33;09:03:44:197;0;3;
112,4;5,33;09:03:44:397;0;3;
112,6;5,33;09:03:44:597;0;3;
112,8;5,33;09:03:44:797;0;3;
113,0;5,33;09:03:44:997;0;3;
113,2;5,33;09:03:45:197;0;3;
113,4;5,33;09:03:45:397;0;3;
113,6;5,33;09:03:45:597;0;3;
113,8;5,33;09:03:45:797;0;3;
114,0;5,33;09:03:45:997;0;3;
114,2;5,33;09:03:46:197;0;3;
114,4;5,33;09:03:46:397;0;3;
114,6;5,34;09:03:46:597;0;3;
114,8;5,34;09:03:46:797;0;3;
115,0;5,35;09:03:46:997;0;3;
115,2;5,36;09:03:47:197;0;3;
115,4;5,36;09:03:47:397;0;3;
115,6;5,36;09:03:47:597;0;3;
115,8;5,36;09:03:47:797;0;3;
116,0;5,36;09:03:47:997;0;3;
116,2;5,36;09:03:48:197;0;3;
116,4;5,36;09:03:48:397;0;3;
116,6;5,36;09:03:48:597;0;3;
116,8;5,36;09:03:48:797;0;3;
117,0;5,36;09:03:48:997;0;3;
117,2;5,36;09:03:49:197;0;3;
117,4;5,36;09:03:49:397;0;3;
117,6;5,36;09:03:49:597;0;3;
117,8;5,36;09:03:49:797;0;3;
118,0;5,35;09:03:49:997;0;3;
118,2;5,35;09:03:50:197;0;3;
118,4;5,35;09:03:50:397;0;3;
118,6;5,35;09:03:50:597;0;3;
118,8;5,35;09:03:50:797;0;3;
119,0;5,34;09:03:50:997;0;3;
119,2;5,34;09:03:51:197;0;3;
119,4;5,34;09:03:51:397;0;3;
119,6;5,34;09:03:51:597;0;3;
119,8;5,34;09:03:51:797;0;3;
120,0;5,34;09:03:51:997;0;3;
120,2;5,35;09:03:52:197;0;3;
120,4;5,36;09:03:52:397;0;3;
120,6;5,36;09:03:52:597;0;2;
120,8;5,37;09:03:52:797;0;2;
121,0;5,37;09:03:52:997;0;2;
121,2;5,37;09:03:53:197;0;2;
121,4;5,37;09:03:53:397;0;2;
121,6;5,37;09:03:53:597;0;2;
121,8;5,38;09:03:53:797;0;2;
122,0;5,38;09:03:53:997;0;2;
122,2;5,38;09:03:54:197;0;2;
122,4;5,38;09:03:54:397;0;2;
122,6;5,38;09:03:54:597;0;2;
122,8;5,38;09:03:54:797;0;2;
123,0;5,38;09:03:54:997;0;2;
123,2;5,38;09:03:55:197;0;2;
123,4;5,38;09:03:55:397;0;2;
123,6;5,38;09:03:55:597;0;2;
123,8;5,38;09:03:55:797;0;2;
124,0;5,38;09:03:55:997;0;2;
124,2;5,37;09:03:56:197;0;2;
124,4;5,37;09:03:56:397;0;2;
124,6;5,37;09:03:56:597;0;2;
124,8;5,37;09:03:56:797;0;2;
125,0;5,37;09:03:56:997;0;2;
125,2;5,37;09:03:57:197;0;2;
125,4;5,36;09:03:57:397;0;2;
125,6;5,36;09:03:57:597;0;2;
125,8;5,36;09:03:57:797;0;2;
126,0;5,35;09:03:57:997;0;2;
126,2;5,35;09:03:58:197;0;2;
126,4;5,35;09:03:58:397;0;2;
126,6;5,35;09:03:58:597;0;2;
126,8;5,35;09:03:58:797;0;2;
127,0;5,34;09:03:58:997;0;2;
127,2;5,34;09:03:59:197;0;2;
