Device: Apple iPhone10,4; eSense app version: 4.3.3; ios version: 13.2.2;
BESCHREIBUNG;WERT
NAME MESSUNG;Messung-18112019-160745;;;;
72,6;5,88;16:08:57:926;1;5;
72,8;5,88;16:08:58:126;1;5;
73,0;5,87;16:08:58:326;1;5;
73,2;5,86;16:08:58:526;1;5;
73,4;5,84;16:08:58:726;1;5;
73,6;5,84;16:08:58:926;1;5;
73,8;5,83;16:08:59:126;1;5;
74,0;5,83;16:08:59:326;0;5;
74,2;5,81;16:08:59:526;0;5;
74,4;5,80;16:08:59:726;0;5;
74,6;5,80;16:08:59:926;0;5;
74,8;5,79;16:09:00:126;0;5;
75,0;5,79;16:09:00:326;0;5;
75,2;5,79;16:09:00:526;0;5;
75,4;5,78;16:09:00:726;0;5;
75,6;5,77;16:09:00:926;0;5;
75,8;5,76;16:09:01:126;0;5;
76,0;5,76;16:09:01:326;0;5;
76,2;5,75;16:09:01:526;0;5;
76,4;5,75;16:09:01:726;0;5;
76,6;5,75;16:09:01:926;0;5;
76,8;5,75;16:09:02:126;0;5;
77,0;5,74;16:09:02:326;0;5;
77,2;5,73;16:09:02:526;0;5;
77,4;5,73;16:09:02:726;0;4;
77,6;5,73;16:09:02:926;0;4;
77,8;5,72;16:09:03:126;0;4;
78,0;5,71;16:09:03:326;0;4;
78,2;5,71;16:09:03:526;0;4;
78,4;5,71;16:09:03:726;0;4;
78,6;5,72;16:09:03:926;0;4;
78,8;5,72;16:09:04:126;0;4;
79,0;5,75;16:09:04:326;0;4;
79,2;5,76;16:09:04:526;0;4;
79,4;5,79;16:09:04:726;0;4;
79,6;5,81;16:09:04:926;0;4;
79,8;5,82;16:09:05:126;0;4;
80,0;5,85;16:09:05:326;0;4;
80,2;5,87;16:09:05:526;0;4;
80,4;5,88;16:09:05:726;0;4;
80,6;5,88;16:09:05:926;0;4;
80,8;5,89;16:09:06:126;0;4;
81,0;5,89;16:09:06:326;0;4;
81,2;5,89;16:09:06:526;0;4;
81,4;5,89;16:09:06:726;0;4;
81,6;5,89;16:09:06:926;0;4;
81,8;5,89;16:09:07:126;0;4;
82,0;5,88;16:09:07:326;0;4;
82,2;5,88;16:09:07:526;0;4;
82,4;5,88;16:09:07:726;0;4;
82,6;5,87;16:09:07:926;0;4;
82,8;5,86;16:09:08:126;0;4;
83,0;5,86;16:09:08:326;0;4;
83,2;5,84;16:09:08:526;0;4;
83,4;5,83;16:09:08:726;0;4;
83,6;5,83;16:09:08:926;0;4;
83,8;5,82;16:09:09:126;0;4;
84,0;5,81;16:09:09:326;0;4;
84,2;5,80;16:09:09:526;0;4;
84,4;5,79;16:09:09:726;0;4;
84,6;5,79;16:09:09:926;0;4;
84,8;5,78;16:09:10:126;0;4;
85,0;5,77;16:09:10:326;0;4;
85,2;5,76;16:09:10:526;0;4;
85,4;5,75;16:09:10:726;0;4;
85,6;5,75;16:09:10:926;0;4;
85,8;5,74;16:09:11:126;0;4;
86,0;5,74;16:09:11:326;0;4;
86,2;5,73;16:09:11:526;0;4;
86,4;5,72;16:09:11:726;0;4;
86,6;5,72;16:09:11:926;0;4;
86,8;5,72;16:09:12:126;0;4;
87,0;5,71;16:09:12:326;0;4;
87,2;5,71;16:09:12:526;0;4;
87,4;5,71;16:09:12:726;0;4;
87,6;5,70;16:09:12:926;0;4;
87,8;5,70;16:09:13:126;0;4;
88,0;5,69;16:09:13:326;0;4;
88,2;5,69;16:09:13:526;0;4;
88,4;5,68;16:09:13:726;0;4;
88,6;5,67;16:09:13:926;0;4;
88,8;5,67;16:09:14:126;0;4;
89,0;5,67;16:09:14:326;0;4;
89,2;5,66;16:09:14:526;0;4;
89,4;5,66;16:09:14:726;0;4;
89,6;5,65;16:09:14:926;0;4;
89,8;5,65;16:09:15:126;0;4;
90,0;5,64;16:09:15:326;0;4;
90,2;5,64;16:09:15:526;0;4;
90,4;5,64;16:09:15:726;0;4;
90,6;5,63;16:09:15:926;0;4;
90,8;5,63;16:09:16:126;0;4;
91,0;5,63;16:09:16:326;0;4;
91,2;5,63;16:09:16:526;0;4;
91,4;5,62;16:09:16:726;0;4;
91,6;5,62;16:09:16:926;0;4;
91,8;5,61;16:09:17:126;0;4;
92,0;5,61;16:09:17:326;0;4;
92,2;5,61;16:09:17:526;0;4;
92,4;5,61;16:09:17:726;0;4;
92,6;5,61;16:09:17:926;0;4;
92,8;5,61;16:09:18:126;0;4;
93,0;5,61;16:09:18:326;0;4;
93,2;5,60;16:09:18:526;0;4;
93,4;5,60;16:09:18:726;0;4;
93,6;5,60;16:09:18:926;0;4;
93,8;5,60;16:09:19:126;0;4;
94,0;5,60;16:09:19:326;0;4;
94,2;5,60;16:09:19:526;0;4;
94,4;5,60;16:09:19:726;0;4;
94,6;5,60;16:09:19:926;0;4;
94,8;5,60;16:09:20:126;0;4;
95,0;5,60;16:09:20:326;0;4;
95,2;5,60;16:09:20:526;0;4;
95,4;5,60;16:09:20:726;0;4;
95,6;5,60;16:09:20:926;0;4;
95,8;5,60;16:09:21:126;0;4;
96,0;5,59;16:09:21:326;0;4;
96,2;5,59;16:09:21:526;0;4;
96,4;5,59;16:09:21:726;0;4;
96,6;5,59;16:09:21:926;0;4;
96,8;5,59;16:09:22:126;0;4;
97,0;5,58;16:09:22:326;0;4;
97,2;5,58;16:09:22:526;0;4;
97,4;5,58;16:09:22:726;0;4;
97,6;5,58;16:09:22:926;0;4;
97,8;5,58;16:09:23:126;0;4;
98,0;5,58;16:09:23:326;0;4;
98,2;5,58;16:09:23:526;0;4;
98,4;5,58;16:09:23:726;0;4;
98,6;5,58;16:09:23:926;0;4;
98,8;5,58;16:09:24:126;0;4;
99,0;5,59;16:09:24:326;0;4;
99,2;5,60;16:09:24:526;0;4;
99,4;5,61;16:09:24:726;0;4;
99,6;5,62;16:09:24:926;0;4;
99,8;5,62;16:09:25:126;0;4;
100,0;5,63;16:09:25:326;0;4;
100,2;5,63;16:09:25:526;0;4;
100,4;5,64;16:09:25:726;0;4;
100,6;5,64;16:09:25:926;0;4;
100,8;5,64;16:09:26:126;0;4;
101,0;5,64;16:09:26:326;0;4;
101,2;5,65;16:09:26:526;0;4;
101,4;5,64;16:09:26:726;0;4;
101,6;5,64;16:09:26:926;0;4;
101,8;5,64;16:09:27:126;0;4;
102,0;5,63;16:09:27:326;0;4;
102,2;5,63;16:09:27:526;0;4;
102,4;5,63;16:09:27:726;0;4;
102,6;5,63;16:09:27:926;0;4;
102,8;5,62;16:09:28:126;0;4;
103,0;5,62;16:09:28:326;0;4;
103,2;5,62;16:09:28:526;0;4;
103,4;5,61;16:09:28:726;0;4;
103,6;5,61;16:09:28:926;0;4;
103,8;5,60;16:09:29:126;0;4;
104,0;5,59;16:09:29:326;0;4;
104,2;5,59;16:09:29:526;0;4;
104,4;5,59;16:09:29:726;0;4;
104,6;5,58;16:09:29:926;0;4;
104,8;5,58;16:09:30:126;0;4;
105,0;5,58;16:09:30:326;0;4;
105,2;5,57;16:09:30:526;0;4;
105,4;5,56;16:09:30:726;0;4;
105,6;5,56;16:09:30:926;0;4;
105,8;5,56;16:09:31:126;0;4;
106,0;5,55;16:09:31:326;0;4;
106,2;5,55;16:09:31:526;0;4;
106,4;5,55;16:09:31:726;0;4;
106,6;5,54;16:09:31:926;0;4;
106,8;5,54;16:09:32:126;0;4;
107,0;5,54;16:09:32:326;0;4;
107,2;5,53;16:09:32:526;0;4;
107,4;5,53;16:09:32:726;0;3;
107,6;5,53;16:09:32:926;0;3;
107,8;5,52;16:09:33:126;0;3;
108,0;5,52;16:09:33:326;0;3;
108,2;5,51;16:09:33:526;0;3;
108,4;5,51;16:09:33:726;0;3;
108,6;5,51;16:09:33:926;0;3;
108,8;5,50;16:09:34:126;0;3;
109,0;5,50;16:09:34:326;0;3;
109,2;5,50;16:09:34:526;0;3;
109,4;5,50;16:09:34:726;0;3;
109,6;5,50;16:09:34:926;0;3;
109,8;5,49;16:09:35:126;0;3;
110,0;5,49;16:09:35:326;0;3;
110,2;5,49;16:09:35:526;0;3;
110,4;5,48;16:09:35:726;0;3;
110,6;5,48;16:09:35:926;0;3;
110,8;5,48;16:09:36:126;0;3;
111,0;5,47;16:09:36:326;0;3;
111,2;5,47;16:09:36:526;0;3;
111,4;5,47;16:09:36:726;0;3;
111,6;5,46;16:09:36:926;0;3;
111,8;5,46;16:09:37:126;0;3;
112,0;5,46;16:09:37:326;0;3;
112,2;5,46;16:09:37:526;0;3;
112,4;5,46;16:09:37:726;0;3;
112,6;5,46;16:09:37:926;0;3;
112,8;5,46;16:09:38:126;0;3;
113,0;5,46;16:09:38:326;0;3;
113,2;5,46;16:09:38:526;0;3;
113,4;5,46;16:09:38:726;0;3;
113,6;5,46;16:09:38:926;0;3;
113,8;5,46;16:09:39:126;0;3;
114,0;5,46;16:09:39:326;0;3;
114,2;5,46;16:09:39:526;0;3;
114,4;5,45;16:09:39:726;0;3;
114,6;5,45;16:09:39:926;0;3;
114,8;5,45;16:09:40:126;0;3;
115,0;5,45;16:09:40:326;0;3;
115,2;5,45;16:09:40:526;0;3;
115,4;5,45;16:09:40:726;0;3;
115,6;5,44;16:09:40:926;0;3;
115,8;5,44;16:09:41:126;0;3;
116,0;5,44;16:09:41:326;0;3;
116,2;5,44;16:09:41:526;0;3;
116,4;5,44;16:09:41:726;0;3;
116,6;5,43;16:09:41:926;0;3;
116,8;5,43;16:09:42:126;0;3;
117,0;5,43;16:09:42:326;0;2;
117,2;5,42;16:09:42:526;0;2;
117,4;5,42;16:09:42:726;0;2;
117,6;5,42;16:09:42:926;0;2;
117,8;5,42;16:09:43:126;0;2;
118,0;5,42;16:09:43:326;0;2;
118,2;5,41;16:09:43:526;0;2;
118,4;5,41;16:09:43:726;0;2;
118,6;5,41;16:09:43:926;0;2;
118,8;5,40;16:09:44:126;0;2;
119,0;5,40;16:09:44:326;0;2;
119,2;5,40;16:09:44:526;0;2;
119,4;5,40;16:09:44:726;0;2;
119,6;5,39;16:09:44:926;0;2;
119,8;5,39;16:09:45:126;0;2;
120,0;5,39;16:09:45:326;0;2;
120,2;5,39;16:09:45:526;0;2;
120,4;5,39;16:09:45:726;0;2;
120,6;5,39;16:09:45:926;0;2;
120,8;5,39;16:09:46:126;0;2;
121,0;5,38;16:09:46:326;0;2;
121,2;5,38;16:09:46:526;0;2;
121,4;5,38;16:09:46:726;0;2;
121,6;5,38;16:09:46:926;0;2;
121,8;5,38;16:09:47:126;0;2;
122,0;5,38;16:09:47:326;0;2;
122,2;5,38;16:09:47:526;0;2;
122,4;5,37;16:09:47:726;0;2;
122,6;5,37;16:09:47:926;0;2;
122,8;5,37;16:09:48:126;0;2;
123,0;5,37;16:09:48:326;0;2;
123,2;5,37;16:09:48:526;0;2;
123,4;5,37;16:09:48:726;0;2;
123,6;5,37;16:09:48:926;0;2;
123,8;5,37;16:09:49:126;0;2;
124,0;5,37;16:09:49:326;0;2;
124,2;5,37;16:09:49:526;0;2;
124,4;5,37;16:09:49:726;0;2;
124,6;5,37;16:09:49:926;0;2;
124,8;5,37;16:09:50:126;0;2;
125,0;5,37;16:09:50:326;0;2;
125,2;5,37;16:09:50:526;0;2;
125,4;5,37;16:09:50:726;0;2;
125,6;5,37;16:09:50:926;0;2;
125,8;5,37;16:09:51:126;0;2;
126,0;5,37;16:09:51:326;0;2;
126,2;5,37;16:09:51:526;0;2;
126,4;5,36;16:09:51:726;0;2;
126,6;5,36;16:09:51:926;0;1;
126,8;5,36;16:09:52:126;0;1;
127,0;5,36;16:09:52:326;0;1;
127,2;5,36;16:09:52:526;0;1;
