Device: Apple iPhone9,3; eSense app version: 4.3.3; ios version: 11.3.1;
BESCHREIBUNG;WERT
NAME MESSUNG;Messung-20112019-104606;;;;
40,8;4,95;10:46:47:677;0;3;
41,0;5,03;10:46:47:877;0;3;
41,2;5,10;10:46:48:077;0;3;
41,4;5,14;10:46:48:277;0;3;
41,6;5,18;10:46:48:477;0;3;
41,8;5,20;10:46:48:677;0;3;
42,0;5,22;10:46:48:877;0;3;
42,2;5,22;10:46:49:077;0;3;
42,4;5,21;10:46:49:277;0;3;
42,6;5,20;10:46:49:477;0;3;
42,8;5,18;10:46:49:677;0;3;
43,0;5,16;10:46:49:877;0;3;
43,2;5,14;10:46:50:077;0;3;
43,4;5,11;10:46:50:277;0;3;
43,6;5,09;10:46:50:477;0;3;
43,8;5,07;10:46:50:677;0;3;
44,0;5,06;10:46:50:877;0;3;
44,2;5,06;10:46:51:077;1;3;
44,4;5,09;10:46:51:277;1;3;
44,6;5,13;10:46:51:477;1;3;
44,8;5,16;10:46:51:677;1;3;
45,0;5,19;10:46:51:877;1;3;
45,2;5,21;10:46:52:077;1;3;
45,4;5,21;10:46:52:277;1;3;
45,6;5,21;10:46:52:477;1;3;
45,8;5,20;10:46:52:677;1;4;
46,0;5,19;10:46:52:877;1;4;
46,2;5,17;10:46:53:077;1;4;
46,4;5,15;10:46:53:277;1;4;
46,6;5,14;10:46:53:477;1;4;
46,8;5,14;10:46:53:677;1;4;
47,0;5,14;10:46:53:877;1;4;
47,2;5,14;10:46:54:077;1;4;
47,4;5,14;10:46:54:277;1;4;
47,6;5,14;10:46:54:477;1;4;
47,8;5,14;10:46:54:677;1;4;
48,0;5,14;10:46:54:877;1;4;
48,2;5,13;10:46:55:077;1;4;
48,4;5,13;10:46:55:277;1;4;
48,6;5,12;10:46:55:477;1;4;
48,8;5,11;10:46:55:677;1;4;
49,0;5,11;10:46:55:877;1;4;
49,2;5,10;10:46:56:077;1;4;
49,4;5,09;10:46:56:277;1;4;
49,6;5,08;10:46:56:477;1;4;
49,8;5,07;10:46:56:677;1;4;
50,0;5,07;10:46:56:877;1;4;
50,2;5,07;10:46:57:077;1;4;
50,4;5,10;10:46:57:277;1;4;
50,6;5,16;10:46:57:477;1;4;
50,8;5,24;10:46:57:677;1;4;
51,0;5,31;10:46:57:877;1;4;
51,2;5,36;10:46:58:077;1;4;
51,4;5,39;10:46:58:277;0;4;
51,6;5,42;10:46:58:477;0;4;
51,8;5,43;10:46:58:677;0;4;
52,0;5,43;10:46:58:877;0;4;
52,2;5,41;10:46:59:077;0;4;
52,4;5,39;10:46:59:277;0;4;
52,6;5,37;10:46:59:477;0;4;
52,8;5,36;10:46:59:677;0;4;
53,0;5,34;10:46:59:877;0;4;
53,2;5,34;10:47:00:077;0;4;
53,4;5,36;10:47:00:277;0;4;
53,6;5,38;10:47:00:477;0;4;
53,8;5,40;10:47:00:677;0;4;
54,0;5,41;10:47:00:877;0;4;
54,2;5,42;10:47:01:077;0;4;
54,4;5,43;10:47:01:277;1;4;
54,6;5,43;10:47:01:477;1;4;
54,8;5,43;10:47:01:677;1;4;
55,0;5,41;10:47:01:877;1;4;
55,2;5,39;10:47:02:077;1;4;
55,4;5,37;10:47:02:277;1;4;
55,6;5,35;10:47:02:477;1;5;
55,8;5,34;10:47:02:677;1;5;
56,0;5,32;10:47:02:877;1;5;
56,2;5,31;10:47:03:077;1;5;
56,4;5,31;10:47:03:277;1;5;
56,6;5,31;10:47:03:477;1;5;
56,8;5,32;10:47:03:677;1;5;
57,0;5,33;10:47:03:877;1;5;
57,2;5,35;10:47:04:077;1;5;
57,4;5,38;10:47:04:277;1;5;
57,6;5,41;10:47:04:477;1;5;
57,8;5,43;10:47:04:677;1;5;
58,0;5,45;10:47:04:877;1;5;
58,2;5,46;10:47:05:077;1;5;
58,4;5,46;10:47:05:277;1;5;
58,6;5,47;10:47:05:477;1;5;
58,8;5,47;10:47:05:677;1;5;
59,0;5,46;10:47:05:877;1;5;
59,2;5,45;10:47:06:077;1;5;
59,4;5,44;10:47:06:277;1;5;
59,6;5,44;10:47:06:477;1;5;
59,8;5,44;10:47:06:677;1;5;
60,0;5,44;10:47:06:877;1;5;
60,2;5,44;10:47:07:077;1;5;
60,4;5,44;10:47:07:277;1;5;
60,6;5,44;10:47:07:477;1;5;
60,8;5,43;10:47:07:677;1;5;
61,0;5,42;10:47:07:877;1;5;
61,2;5,42;10:47:08:077;1;5;
61,4;5,42;10:47:08:277;0;5;
61,6;5,44;10:47:08:477;0;5;
61,8;5,46;10:47:08:677;0;5;
62,0;5,47;10:47:08:877;0;5;
62,2;5,47;10:47:09:077;0;5;
62,4;5,47;10:47:09:277;0;5;
62,6;5,46;10:47:09:477;0;5;
62,8;5,44;10:47:09:677;0;5;
63,0;5,43;10:47:09:877;0;5;
63,2;5,42;10:47:10:077;0;5;
63,4;5,41;10:47:10:277;0;5;
63,6;5,41;10:47:10:477;0;5;
63,8;5,43;10:47:10:677;0;5;
64,0;5,44;10:47:10:877;0;5;
64,2;5,46;10:47:11:077;0;5;
64,4;5,46;10:47:11:277;0;5;
64,6;5,46;10:47:11:477;0;5;
64,8;5,45;10:47:11:677;0;5;
65,0;5,45;10:47:11:877;0;5;
65,2;5,44;10:47:12:077;0;5;
65,4;5,43;10:47:12:277;0;5;
65,6;5,42;10:47:12:477;0;5;
65,8;5,42;10:47:12:677;0;5;
66,0;5,41;10:47:12:877;0;5;
66,2;5,40;10:47:13:077;0;5;
66,4;5,39;10:47:13:277;0;5;
66,6;5,38;10:47:13:477;0;5;
66,8;5,37;10:47:13:677;0;5;
67,0;5,36;10:47:13:877;0;5;
67,2;5,35;10:47:14:077;0;5;
67,4;5,33;10:47:14:277;0;5;
67,6;5,32;10:47:14:477;0;5;
67,8;5,31;10:47:14:677;0;5;
68,0;5,30;10:47:14:877;0;5;
68,2;5,29;10:47:15:077;0;5;
68,4;5,27;10:47:15:277;0;5;
68,6;5,27;10:47:15:477;0;4;
68,8;5,26;10:47:15:677;0;4;
69,0;5,25;10:47:15:877;0;4;
69,2;5,25;10:47:16:077;0;4;
69,4;5,26;10:47:16:277;0;4;
69,6;5,28;10:47:16:477;0;4;
69,8;5,31;10:47:16:677;0;4;
70,0;5,34;10:47:16:877;0;4;
70,2;5,37;10:47:17:077;0;4;
70,4;5,39;10:47:17:277;0;4;
70,6;5,41;10:47:17:477;0;4;
70,8;5,43;10:47:17:677;0;4;
71,0;5,44;10:47:17:877;0;4;
71,2;5,45;10:47:18:077;0;4;
71,4;5,45;10:47:18:277;0;4;
71,6;5,45;10:47:18:477;0;4;
71,8;5,44;10:47:18:677;0;4;
72,0;5,44;10:47:18:877;0;4;
72,2;5,44;10:47:19:077;0;4;
72,4;5,43;10:47:19:277;0;4;
72,6;5,43;10:47:19:477;0;4;
72,8;5,42;10:47:19:677;0;4;
73,0;5,41;10:47:19:877;0;4;
73,2;5,41;10:47:20:077;0;4;
73,4;5,43;10:47:20:277;1;4;
73,6;5,45;10:47:20:477;1;4;
73,8;5,47;10:47:20:677;1;4;
74,0;5,50;10:47:20:877;1;4;
74,2;5,51;10:47:21:077;1;4;
74,4;5,51;10:47:21:277;1;4;
74,6;5,51;10:47:21:477;1;4;
74,8;5,51;10:47:21:677;1;4;
75,0;5,52;10:47:21:877;1;4;
75,2;5,53;10:47:22:077;1;5;
75,4;5,52;10:47:22:277;1;5;
75,6;5,52;10:47:22:477;1;5;
75,8;5,51;10:47:22:677;1;5;
76,0;5,51;10:47:22:877;1;5;
76,2;5,50;10:47:23:077;1;5;
76,4;5,49;10:47:23:277;1;5;
76,6;5,48;10:47:23:477;1;5;
76,8;5,48;10:47:23:677;1;5;
77,0;5,48;10:47:23:877;1;5;
77,2;5,50;10:47:24:077;1;5;
77,4;5,52;10:47:24:277;1;5;
77,6;5,55;10:47:24:477;1;5;
77,8;5,57;10:47:24:677;1;5;
78,0;5,58;10:47:24:877;1;5;
78,2;5,59;10:47:25:077;1;5;
78,4;5,58;10:47:25:277;1;5;
78,6;5,57;10:47:25:477;1;5;
78,8;5,56;10:47:25:677;1;6;
79,0;5,54;10:47:25:877;1;6;
79,2;5,53;10:47:26:077;1;6;
79,4;5,52;10:47:26:277;1;6;
79,6;5,51;10:47:26:477;1;6;
79,8;5,50;10:47:26:677;1;6;
80,0;5,50;10:47:26:877;1;6;
80,2;5,50;10:47:27:077;1;6;
80,4;5,49;10:47:27:277;1;6;
80,6;5,48;10:47:27:477;1;6;
80,8;5,49;10:47:27:677;1;6;
81,0;5,50;10:47:27:877;1;6;
81,2;5,51;10:47:28:077;1;6;
81,4;5,53;10:47:28:277;1;6;
81,6;5,54;10:47:28:477;1;6;
81,8;5,56;10:47:28:677;1;7;
82,0;5,57;10:47:28:877;1;7;
82,2;5,57;10:47:29:077;1;7;
82,4;5,57;10:47:29:277;1;7;
82,6;5,56;10:47:29:477;1;7;
82,8;5,55;10:47:29:677;1;7;
83,0;5,54;10:47:29:877;1;7;
83,2;5,52;10:47:30:077;1;7;
83,4;5,50;10:47:30:277;1;7;
83,6;5,49;10:47:30:477;1;7;
83,8;5,47;10:47:30:677;1;7;
84,0;5,46;10:47:30:877;1;7;
84,2;5,46;10:47:31:077;1;7;
84,4;5,45;10:47:31:277;1;7;
84,6;5,45;10:47:31:477;1;7;
84,8;5,46;10:47:31:677;1;7;
85,0;5,48;10:47:31:877;1;7;
85,2;5,50;10:47:32:077;1;7;
85,4;5,50;10:47:32:277;1;7;
85,6;5,51;10:47:32:477;1;7;
85,8;5,52;10:47:32:677;1;6;
86,0;5,51;10:47:32:877;1;6;
86,2;5,50;10:47:33:077;1;6;
86,4;5,49;10:47:33:277;1;6;
86,6;5,47;10:47:33:477;1;6;
86,8;5,47;10:47:33:677;1;6;
87,0;5,46;10:47:33:877;1;6;
87,2;5,46;10:47:34:077;1;6;
87,4;5,45;10:47:34:277;0;6;
87,6;5,45;10:47:34:477;0;6;
87,8;5,45;10:47:34:677;0;6;
88,0;5,45;10:47:34:877;0;6;
88,2;5,45;10:47:35:077;0;6;
88,4;5,45;10:47:35:277;0;6;
88,6;5,45;10:47:35:477;0;6;
88,8;5,45;10:47:35:677;1;6;
89,0;5,44;10:47:35:877;1;6;
89,2;5,44;10:47:36:077;1;6;
89,4;5,44;10:47:36:277;1;7;
89,6;5,45;10:47:36:477;1;7;
89,8;5,45;10:47:36:677;1;7;
90,0;5,46;10:47:36:877;1;7;
90,2;5,47;10:47:37:077;1;7;
90,4;5,48;10:47:37:277;1;7;
90,6;5,49;10:47:37:477;1;7;
90,8;5,49;10:47:37:677;1;7;
91,0;5,49;10:47:37:877;1;7;
91,2;5,49;10:47:38:077;1;7;
91,4;5,48;10:47:38:277;1;7;
91,6;5,47;10:47:38:477;1;7;
91,8;5,46;10:47:38:677;1;7;
92,0;5,45;10:47:38:877;1;7;
92,2;5,44;10:47:39:077;1;7;
92,4;5,42;10:47:39:277;1;7;
92,6;5,42;10:47:39:477;1;6;
92,8;5,42;10:47:39:677;1;6;
93,0;5,42;10:47:39:877;1;6;
93,2;5,45;10:47:40:077;1;6;
93,4;5,48;10:47:40:277;1;6;
93,6;5,53;10:47:40:477;1;6;
93,8;5,57;10:47:40:677;1;6;
94,0;5,60;10:47:40:877;1;6;
94,2;5,62;10:47:41:077;1;6;
94,4;5,63;10:47:41:277;0;6;
94,6;5,63;10:47:41:477;0;6;
94,8;5,62;10:47:41:677;0;6;
95,0;5,60;10:47:41:877;0;6;
95,2;5,58;10:47:42:077;0;6;
95,4;5,56;10:47:42:277;0;6;
95,6;5,54;10:47:42:477;0;6;
95,8;5,52;10:47:42:677;0;6;
96,0;5,50;10:47:42:877;0;6;
96,2;5,48;10:47:43:077;0;6;
96,4;5,46;10:47:43:277;0;6;
96,6;5,45;10:47:43:477;0;6;
96,8;5,44;10:47:43:677;0;6;
97,0;5,42;10:47:43:877;1;6;
97,2;5,42;10:47:44:077;1;6;
97,4;5,41;10:47:44:277;1;6;
97,6;5,39;10:47:44:477;1;6;
97,8;5,38;10:47:44:677;1;6;
98,0;5,38;10:47:44:877;1;7;
98,2;5,37;10:47:45:077;1;7;
98,4;5,36;10:47:45:277;1;7;
98,6;5,35;10:47:45:477;1;7;
98,8;5,35;10:47:45:677;1;7;
99,0;5,35;10:47:45:877;1;7;
99,2;5,35;10:47:46:077;1;7;
99,4;5,35;10:47:46:277;0;7;
99,6;5,35;10:47:46:477;0;7;
99,8;5,35;10:47:46:677;0;7;
100,0;5,35;10:47:46:877;0;7;
100,2;5,35;10:47:47:077;0;7;
100,4;5,35;10:47:47:277;0;7;
100,6;5,34;10:47:47:477;0;7;
100,8;5,34;10:47:47:677;0;7;
101,0;5,34;10:47:47:877;0;7;
101,2;5,33;10:47:48:077;0;7;
101,4;5,33;10:47:48:277;0;7;
101,6;5,32;10:47:48:477;0;7;
101,8;5,31;10:47:48:677;0;7;
102,0;5,30;10:47:48:877;0;7;
102,2;5,30;10:47:49:077;0;7;
102,4;5,29;10:47:49:277;0;7;
102,6;5,29;10:47:49:477;0;7;
102,8;5,28;10:47:49:677;0;7;
103,0;5,28;10:47:49:877;0;7;
103,2;5,27;10:47:50:077;0;7;
103,4;5,27;10:47:50:277;0;7;
103,6;5,26;10:47:50:477;0;7;
103,8;5,26;10:47:50:677;0;7;
104,0;5,26;10:47:50:877;0;7;
104,2;5,25;10:47:51:077;0;7;
104,4;5,25;10:47:51:277;0;7;
104,6;5,25;10:47:51:477;0;7;
104,8;5,25;10:47:51:677;0;7;
105,0;5,25;10:47:51:877;0;7;
105,2;5,24;10:47:52:077;0;7;
105,4;5,24;10:47:52:277;0;7;
105,6;5,24;10:47:52:477;0;7;
105,8;5,24;10:47:52:677;0;7;
106,0;5,25;10:47:52:877;0;6;
106,2;5,25;10:47:53:077;0;6;
106,4;5,25;10:47:53:277;0;6;
106,6;5,26;10:47:53:477;0;6;
106,8;5,26;10:47:53:677;0;6;
107,0;5,26;10:47:53:877;0;6;
107,2;5,26;10:47:54:077;0;6;
107,4;5,26;10:47:54:277;0;6;
107,6;5,26;10:47:54:477;0;6;
107,8;5,27;10:47:54:677;0;6;
108,0;5,28;10:47:54:877;0;6;
108,2;5,28;10:47:55:077;0;6;
108,4;5,28;10:47:55:277;0;6;
108,6;5,29;10:47:55:477;0;6;
108,8;5,29;10:47:55:677;0;6;
109,0;5,29;10:47:55:877;0;6;
109,2;5,28;10:47:56:077;0;6;
109,4;5,28;10:47:56:277;0;6;
109,6;5,27;10:47:56:477;0;6;
109,8;5,26;10:47:56:677;0;6;
110,0;5,25;10:47:56:877;0;6;
110,2;5,25;10:47:57:077;0;6;
110,4;5,25;10:47:57:277;0;6;
110,6;5,24;10:47:57:477;0;6;
110,8;5,24;10:47:57:677;0;6;
111,0;5,23;10:47:57:877;0;6;
111,2;5,23;10:47:58:077;0;6;
111,4;5,23;10:47:58:277;0;6;
111,6;5,23;10:47:58:477;0;6;
111,8;5,23;10:47:58:677;0;6;
112,0;5,24;10:47:58:877;0;6;
112,2;5,24;10:47:59:077;0;6;
112,4;5,24;10:47:59:277;0;6;
112,6;5,24;10:47:59:477;0;6;
112,8;5,25;10:47:59:677;0;6;
113,0;5,25;10:47:59:877;0;6;
113,2;5,26;10:48:00:077;0;6;
113,4;5,28;10:48:00:277;0;6;
113,6;5,30;10:48:00:477;0;6;
113,8;5,32;10:48:00:677;0;6;
114,0;5,34;10:48:00:877;0;6;
114,2;5,36;10:48:01:077;0;6;
114,4;5,37;10:48:01:277;0;6;
114,6;5,37;10:48:01:477;0;6;
114,8;5,37;10:48:01:677;0;6;
115,0;5,36;10:48:01:877;0;6;
115,2;5,36;10:48:02:077;0;6;
115,4;5,34;10:48:02:277;0;6;
115,6;5,34;10:48:02:477;0;5;
115,8;5,34;10:48:02:677;0;5;
116,0;5,35;10:48:02:877;0;5;
116,2;5,36;10:48:03:077;0;5;
116,4;5,36;10:48:03:277;0;5;
116,6;5,35;10:48:03:477;0;5;
116,8;5,34;10:48:03:677;0;5;
117,0;5,34;10:48:03:877;0;5;
117,2;5,33;10:48:04:077;1;5;
117,4;5,33;10:48:04:277;1;5;
117,6;5,31;10:48:04:477;1;5;
117,8;5,30;10:48:04:677;1;5;
118,0;5,29;10:48:04:877;1;5;
118,2;5,29;10:48:05:077;1;6;
118,4;5,28;10:48:05:277;1;6;
118,6;5,28;10:48:05:477;1;6;
118,8;5,28;10:48:05:677;1;6;
119,0;5,29;10:48:05:877;1;6;
119,2;5,29;10:48:06:077;1;6;
119,4;5,31;10:48:06:277;1;6;
119,6;5,35;10:48:06:477;1;6;
119,8;5,38;10:48:06:677;1;6;
120,0;5,41;10:48:06:877;1;6;
120,2;5,42;10:48:07:077;1;6;
120,4;5,42;10:48:07:277;0;6;
120,6;5,42;10:48:07:477;0;6;
120,8;5,42;10:48:07:677;0;6;
121,0;5,41;10:48:07:877;0;6;
121,2;5,39;10:48:08:077;0;6;
121,4;5,38;10:48:08:277;0;6;
121,6;5,37;10:48:08:477;0;6;
121,8;5,35;10:48:08:677;0;6;
122,0;5,33;10:48:08:877;0;6;
122,2;5,33;10:48:09:077;0;6;
122,4;5,31;10:48:09:277;0;6;
122,6;5,30;10:48:09:477;0;6;
122,8;5,29;10:48:09:677;0;6;
123,0;5,29;10:48:09:877;1;6;
123,2;5,29;10:48:10:077;1;6;
123,4;5,28;10:48:10:277;1;6;
123,6;5,28;10:48:10:477;1;6;
123,8;5,27;10:48:10:677;1;6;
124,0;5,26;10:48:10:877;1;7;
124,2;5,26;10:48:11:077;1;7;
124,4;5,25;10:48:11:277;0;7;
124,6;5,25;10:48:11:477;0;7;
124,8;5,25;10:48:11:677;0;7;
125,0;5,25;10:48:11:877;0;7;
125,2;5,25;10:48:12:077;0;7;
125,4;5,25;10:48:12:277;0;7;
125,6;5,25;10:48:12:477;0;7;
125,8;5,25;10:48:12:677;0;7;
126,0;5,25;10:48:12:877;0;7;
126,2;5,25;10:48:13:077;0;7;
126,4;5,25;10:48:13:277;0;7;
126,6;5,24;10:48:13:477;0;7;
126,8;5,24;10:48:13:677;0;7;
127,0;5,23;10:48:13:877;0;7;
127,2;5,23;10:48:14:077;0;7;
