Device: Apple iPhone10,4; eSense app version: 4.3.3; ios version: 13.2.3;
BESCHREIBUNG;WERT
NAME MESSUNG;Messung-19112019-151903;;;;
DATUM (SS:MM:SS);19.11.19 15:19:03;;;;
ZEIT (SS:MM:SS);00:02:21;;;;
MAXIMUM;9,62 µS;;;;
MINIMUM;7,31 µS;;;;
DIFFERENZ MIN/MAX;2,31 µS;;;;
DURCHSCHNITT SESSION;8,13 µS;;;;
ZUNAHME (SS:MM:SS);00:00:37;;;;
STETIG (SS:MM:SS);00:00:11;;;;
ABNAHME (SS:MM:SS);00:01:31;;;;
;;;;;
GESAMT SCR;19;;;;
% SCR DER SITZUNG;30,0%;;;;
0-5 SCR/MIN (SS:MM:SS);00:00:36;;;;
6-9 SCR/MIN (SS:MM:SS);00:01:25;;;;
10-15 SCR/MIN (SS:MM:SS);00:00:22;;;;
>16 SCR/MIN (SS:MM:SS);00:00:00;;;;
;;;;;
;;;;;
STATISTIK;;;;;
SEKUNDE;MIKROSIEMENS;ZEITSTEMPEL;SCR;SCR/MIN;MARKIERUNG
0,0;7,83;15:19:03:070;0;0;
0,2;7,89;15:19:03:270;0;0;
0,4;7,91;15:19:03:470;0;0;
0,6;7,89;15:19:03:670;0;0;
0,8;7,85;15:19:03:870;0;0;
1,0;7,81;15:19:04:070;0;0;
1,2;7,77;15:19:04:270;0;0;
1,4;7,73;15:19:04:470;0;0;
1,6;7,68;15:19:04:670;0;0;
1,8;7,68;15:19:04:870;0;0;
2,0;7,73;15:19:05:070;0;0;
2,2;7,88;15:19:05:270;0;0;
2,4;8,08;15:19:05:470;0;0;
2,6;8,31;15:19:05:670;0;0;
2,8;8,52;15:19:05:870;0;0;
3,0;8,64;15:19:06:070;0;0;
3,2;8,69;15:19:06:270;0;0;
3,4;8,68;15:19:06:470;0;0;
3,6;8,63;15:19:06:670;0;0;
3,8;8,54;15:19:06:870;0;0;
4,0;8,45;15:19:07:070;0;0;
4,2;8,34;15:19:07:270;0;0;
4,4;8,23;15:19:07:470;0;0;
4,6;8,14;15:19:07:670;0;0;
4,8;8,08;15:19:07:870;0;0;
5,0;8,05;15:19:08:070;0;0;
5,2;8,08;15:19:08:270;0;0;
5,4;8,11;15:19:08:470;0;0;
5,6;8,15;15:19:08:670;0;0;
5,8;8,16;15:19:08:870;1;0;
6,0;8,14;15:19:09:070;1;0;
6,2;8,12;15:19:09:270;1;0;
6,4;8,07;15:19:09:470;1;0;
6,6;8,01;15:19:09:670;1;0;
6,8;7,95;15:19:09:870;1;1;
7,0;7,90;15:19:10:070;1;1;
7,2;7,86;15:19:10:270;0;1;
7,4;7,82;15:19:10:470;0;1;
7,6;7,79;15:19:10:670;0;1;
7,8;7,77;15:19:10:870;0;1;
8,0;7,74;15:19:11:070;0;1;
8,2;7,72;15:19:11:270;0;1;
8,4;7,70;15:19:11:470;0;1;
8,6;7,68;15:19:11:670;0;1;
8,8;7,67;15:19:11:870;0;1;
9,0;7,66;15:19:12:070;0;1;
9,2;7,66;15:19:12:270;0;1;
9,4;7,68;15:19:12:470;0;1;
9,6;7,77;15:19:12:670;0;1;
9,8;7,95;15:19:12:870;0;1;
10,0;8,15;15:19:13:070;0;1;
10,2;8,32;15:19:13:270;0;1;
10,4;8,43;15:19:13:470;0;1;
10,6;8,49;15:19:13:670;0;1;
10,8;8,51;15:19:13:870;0;1;
11,0;8,51;15:19:14:070;0;1;
11,2;8,46;15:19:14:270;0;1;
11,4;8,39;15:19:14:470;0;1;
11,6;8,30;15:19:14:670;0;1;
11,8;8,21;15:19:14:870;0;1;
12,0;8,12;15:19:15:070;0;1;
12,2;8,04;15:19:15:270;0;1;
12,4;7,96;15:19:15:470;0;1;
12,6;7,90;15:19:15:670;0;1;
12,8;7,85;15:19:15:870;0;1;
13,0;7,81;15:19:16:070;0;1;
13,2;7,79;15:19:16:270;0;1;
13,4;7,78;15:19:16:470;1;1;
13,6;7,78;15:19:16:670;1;1;
13,8;7,77;15:19:16:870;1;1;
14,0;7,76;15:19:17:070;1;1;
14,2;7,74;15:19:17:270;1;1;
14,4;7,74;15:19:17:470;1;1;
14,6;7,74;15:19:17:670;1;2;
14,8;7,76;15:19:17:870;1;2;
15,0;7,78;15:19:18:070;1;2;
15,2;7,79;15:19:18:270;0;2;
15,4;7,79;15:19:18:470;0;2;
15,6;7,78;15:19:18:670;0;2;
15,8;7,77;15:19:18:870;0;2;
16,0;7,76;15:19:19:070;0;2;
16,2;7,75;15:19:19:270;0;2;
16,4;7,73;15:19:19:470;0;2;
16,6;7,71;15:19:19:670;0;2;
16,8;7,68;15:19:19:870;0;2;
17,0;7,66;15:19:20:070;0;2;
17,2;7,63;15:19:20:270;0;2;
17,4;7,61;15:19:20:470;0;2;
17,6;7,58;15:19:20:670;0;2;
17,8;7,56;15:19:20:870;0;2;
18,0;7,54;15:19:21:070;0;2;
18,2;7,52;15:19:21:270;0;2;
18,4;7,51;15:19:21:470;0;2;
18,6;7,49;15:19:21:670;0;2;
18,8;7,49;15:19:21:870;0;2;
19,0;7,52;15:19:22:070;0;2;
19,2;7,63;15:19:22:270;0;2;
19,4;7,78;15:19:22:470;0;2;
19,6;7,93;15:19:22:670;0;2;
19,8;8,05;15:19:22:870;0;2;
20,0;8,12;15:19:23:070;0;2;
20,2;8,13;15:19:23:270;0;2;
20,4;8,11;15:19:23:470;0;2;
20,6;8,07;15:19:23:670;0;2;
20,8;8,00;15:19:23:870;0;2;
21,0;7,93;15:19:24:070;0;2;
21,2;7,87;15:19:24:270;0;2;
21,4;7,81;15:19:24:470;0;2;
21,6;7,76;15:19:24:670;0;2;
21,8;7,72;15:19:24:870;0;2;
22,0;7,68;15:19:25:070;0;2;
22,2;7,65;15:19:25:270;0;2;
22,4;7,62;15:19:25:470;0;2;
22,6;7,60;15:19:25:670;0;2;
22,8;7,57;15:19:25:870;0;2;
23,0;7,55;15:19:26:070;1;2;
23,2;7,53;15:19:26:270;1;2;
23,4;7,51;15:19:26:470;1;2;
23,6;7,49;15:19:26:670;1;2;
23,8;7,48;15:19:26:870;1;3;
24,0;7,46;15:19:27:070;1;3;
24,2;7,47;15:19:27:270;0;3;
24,4;7,51;15:19:27:470;0;3;
24,6;7,60;15:19:27:670;0;3;
24,8;7,73;15:19:27:870;0;3;
25,0;7,87;15:19:28:070;0;3;
25,2;7,97;15:19:28:270;0;3;
25,4;8,03;15:19:28:470;0;3;
25,6;8,04;15:19:28:670;0;3;
25,8;8,03;15:19:28:870;0;3;
26,0;8,00;15:19:29:070;0;3;
26,2;7,95;15:19:29:270;0;3;
26,4;7,89;15:19:29:470;0;3;
26,6;7,82;15:19:29:670;0;3;
26,8;7,77;15:19:29:870;0;3;
27,0;7,72;15:19:30:070;0;3;
27,2;7,68;15:19:30:270;0;3;
27,4;7,64;15:19:30:470;0;3;
27,6;7,60;15:19:30:670;0;3;
27,8;7,57;15:19:30:870;0;3;
28,0;7,55;15:19:31:070;0;3;
28,2;7,53;15:19:31:270;1;3;
28,4;7,50;15:19:31:470;1;3;
28,6;7,49;15:19:31:670;1;3;
28,8;7,47;15:19:31:870;1;3;
29,0;7,46;15:19:32:070;1;3;
29,2;7,44;15:19:32:270;1;4;
29,4;7,43;15:19:32:470;1;4;
29,6;7,42;15:19:32:670;1;4;
29,8;7,41;15:19:32:870;1;4;
30,0;7,40;15:19:33:070;1;4;
30,2;7,39;15:19:33:270;0;4;
30,4;7,37;15:19:33:470;0;4;
30,6;7,36;15:19:33:670;0;4;
30,8;7,35;15:19:33:870;0;4;
31,0;7,34;15:19:34:070;0;4;
31,2;7,33;15:19:34:270;0;4;
31,4;7,32;15:19:34:470;0;4;
31,6;7,32;15:19:34:670;0;4;
31,8;7,31;15:19:34:870;0;4;
32,0;7,32;15:19:35:070;0;4;
32,2;7,38;15:19:35:270;0;4;
32,4;7,47;15:19:35:470;0;4;
32,6;7,56;15:19:35:670;0;4;
32,8;7,64;15:19:35:870;0;4;
33,0;7,69;15:19:36:070;0;4;
33,2;7,71;15:19:36:270;0;4;
33,4;7,71;15:19:36:470;0;4;
33,6;7,69;15:19:36:670;0;4;
33,8;7,66;15:19:36:870;0;4;
34,0;7,62;15:19:37:070;0;4;
