Device: Apple iPhone10,4; eSense app version: 4.3.3; ios version: 13.2.3;
BESCHREIBUNG;WERT
NAME MESSUNG;Messung-19112019-104800;;;;
DATUM (SS:MM:SS);19.11.19 10:48:00;;;;
ZEIT (SS:MM:SS);00:02:23;;;;
MAXIMUM;12,71 µS;;;;
MINIMUM;8,43 µS;;;;
DIFFERENZ MIN/MAX;4,28 µS;;;;
DURCHSCHNITT SESSION;10,03 µS;;;;
ZUNAHME (SS:MM:SS);00:00:50;;;;
STETIG (SS:MM:SS);00:00:13;;;;
ABNAHME (SS:MM:SS);00:01:20;;;;
;;;;;
GESAMT SCR;26;;;;
% SCR DER SITZUNG;42,4%;;;;
0-5 SCR/MIN (SS:MM:SS);00:00:37;;;;
6-9 SCR/MIN (SS:MM:SS);00:00:15;;;;
10-15 SCR/MIN (SS:MM:SS);00:01:34;;;;
>16 SCR/MIN (SS:MM:SS);00:00:00;;;;
;;;;;
;;;;;
STATISTIK;;;;;
SEKUNDE;MIKROSIEMENS;ZEITSTEMPEL;SCR;SCR/MIN;MARKIERUNG
0,0;8,59;10:48:00:896;0;0;
0,2;8,68;10:48:01:096;0;0;
0,4;8,78;10:48:01:296;0;0;
0,6;8,86;10:48:01:496;0;0;
0,8;8,91;10:48:01:696;0;0;
1,0;8,92;10:48:01:896;0;0;
1,2;8,92;10:48:02:096;0;0;
1,4;8,89;10:48:02:296;0;0;
1,6;8,85;10:48:02:496;0;0;
1,8;8,80;10:48:02:696;0;0;
2,0;8,75;10:48:02:896;0;0;
2,2;8,71;10:48:03:096;0;0;
2,4;8,67;10:48:03:296;0;0;
2,6;8,65;10:48:03:496;0;0;
2,8;8,62;10:48:03:696;0;0;
3,0;8,60;10:48:03:896;0;0;
3,2;8,58;10:48:04:096;0;0;
3,4;8,56;10:48:04:296;0;0;
3,6;8,57;10:48:04:496;0;0;
3,8;8,62;10:48:04:696;0;0;
4,0;8,73;10:48:04:896;0;0;
4,2;8,89;10:48:05:096;0;0;
4,4;9,06;10:48:05:296;0;0;
4,6;9,20;10:48:05:496;0;0;
4,8;9,30;10:48:05:696;0;0;
5,0;9,34;10:48:05:896;0;0;
5,2;9,34;10:48:06:096;0;0;
5,4;9,30;10:48:06:296;0;0;
5,6;9,23;10:48:06:496;0;0;
5,8;9,17;10:48:06:696;0;0;
6,0;9,10;10:48:06:896;0;0;
6,2;9,07;10:48:07:096;0;0;
6,4;9,07;10:48:07:296;0;0;
6,6;9,15;10:48:07:496;0;0;
6,8;9,33;10:48:07:696;0;0;
7,0;9,57;10:48:07:896;0;0;
7,2;9,82;10:48:08:096;0;0;
7,4;10,02;10:48:08:296;0;0;
7,6;10,16;10:48:08:496;1;0;
7,8;10,28;10:48:08:696;1;0;
8,0;10,40;10:48:08:896;1;0;
8,2;10,49;10:48:09:096;1;0;
8,4;10,55;10:48:09:296;1;0;
8,6;10,55;10:48:09:496;1;0;
8,8;10,52;10:48:09:696;1;1;
9,0;10,44;10:48:09:896;1;1;
9,2;10,36;10:48:10:096;1;1;
9,4;10,23;10:48:10:296;1;1;
9,6;10,11;10:48:10:496;1;1;
9,8;10,01;10:48:10:696;1;1;
10,0;9,93;10:48:10:896;1;1;
10,2;9,86;10:48:11:096;1;1;
10,4;9,80;10:48:11:296;1;1;
10,6;9,75;10:48:11:496;1;1;
10,8;9,70;10:48:11:696;1;1;
